fixationid,surface,world_timestamp,world_index,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf,aoi,aoi_id,next_fixation_id,next_world_timestamp,next_aoi,transition,transition_duration,from_surface,to_surface
43,Right,4374.236557,345,4374.2193155,217.8635000000213,0.9630368109673534,0.0464591234922409,0.933394968509674,0.0464591234922409,0.933394968509674,True,7,Right|7,44.0,4374.50464,Mid|7,Right|7 -> Mid|7,0.26808299999993324,Right,Mid
46,Mid,4374.873253,364,4374.873906,217.8635000009308,1.2507058804668931,0.547143928706646,0.519601359963417,0.5386743545532227,0.5303195714950562,True,5,Mid|5,46.0,4374.906764,Right|8,Mid|5 -> Right|8,0.0335110000005443,Mid,Right
46,Right,4374.906764,365,4374.873906,217.8635000009308,1.2507058804668931,0.446102112531662,0.7643612623214722,0.446102112531662,0.7643612623214722,True,8,Right|8,47.0,4375.107826,Mid|5,Right|8 -> Mid|5,0.20106200000009267,Right,Mid
48,Mid,4375.308888,377,4375.3177015,104.89749999942433,0.7064386099709823,0.5462602376937866,0.5070604681968689,0.5509774684906006,0.5096774101257324,True,5,Mid|5,49.0,4375.54346,Right|1,Mid|5 -> Right|1,0.23457200000029843,Mid,Right
49,Right,4375.54346,384,4375.462944,217.8635000000213,1.3259918676988451,0.0009402898940605999,0.18612419813871378,0.0001613821805221,0.1726008951663971,True,1,Right|1,50.0,4375.677501,Mid|3,Right|1 -> Mid|3,0.1340410000002521,Right,Mid
49,Mid,4375.677501,388,4375.462944,217.8635000000213,1.3259918676988451,0.9683411717414856,0.2105693817138672,0.9683411717414856,0.2105693817138672,True,3,Mid|3,50.0,4375.711012,Right|1,Mid|3 -> Right|1,0.033510999999634805,Mid,Right
50,Right,4375.711012,389,4375.684842000001,100.8624999994936,0.3103894689632405,0.0118240152175227,0.27439897259076435,0.006036203354597,0.1651005148887634,True,1,Right|1,51.0,4376.247177,Mid|5,Right|1 -> Mid|5,0.5361650000004374,Right,Mid
52,Mid,4376.481749,412,4376.475605,141.20750000074622,0.6724825961622354,0.47259324193000796,0.4986331701278687,0.4753047525882721,0.4996837973594665,True,5,Mid|5,53.0,4376.649301,Dashboard|6,Mid|5 -> Dashboard|6,0.1675520000007964,Mid,Dashboard
54,Dashboard,4376.883873,424,4376.8709865,173.4839999999167,0.800380607643007,0.9256815214951833,0.49980037411053974,0.9069646000862122,0.535751223564148,True,6,Dashboard|6,54.0,4376.984404,Left|4,Dashboard|6 -> Left|4,0.10053100000004633,Dashboard,Left
54,Left,4376.984404,427,4376.8709865,173.4839999999167,0.800380607643007,0.1129034608602523,0.542114794254303,0.1129034608602523,0.542114794254303,True,4,Left|4,55.0,4377.487059,Mid|2,Left|4 -> Mid|2,0.5026550000002317,Left,Mid
58,Mid,4378.52588,473,4378.5210995,96.8284999999014,1.3670098286740906,0.5343296080827713,0.5017697587609291,0.3126550018787384,0.2122815996408462,True,5,Mid|5,59.0,4378.626411,Right|4,Mid|5 -> Right|4,0.10053100000004633,Mid,Right
60,Right,4378.726942,479,4378.714755999999,121.03550000028918,1.3602056507689593,0.2344455793499946,0.5887450873851776,0.2108906954526901,0.6215256452560425,True,4,Right|4,61.0,4379.430659,Mid|2,Right|4 -> Mid|2,0.7037169999994148,Right,Mid
66,Mid,4380.335438,525,4380.3446965,217.86299999985204,0.3683854027141155,0.5160235241055489,0.5051583871245384,0.5193017721176147,0.5111263990402222,True,5,Mid|5,67.0,4380.637031,Right|7,Mid|5 -> Right|7,0.301593000000139,Mid,Right
67,Right,4380.637031,534,4380.6432495,181.55300000034916,1.3705609558996907,0.025701586955359956,0.9174602968352181,0.0185713544487953,0.908020317554474,True,7,Right|7,69.0,4381.005645,Mid|5,Right|7 -> Mid|5,0.36861399999997957,Right,Mid
128,Mid,4393.940634,931,4393.9571205,217.86299999985204,0.2569328628894127,0.5293731614947319,0.47584041580557823,0.5265001058578491,0.4757551848888397,True,5,Mid|5,128.0,4394.074675,Right|4,Mid|5 -> Right|4,0.1340410000002521,Mid,Right
128,Right,4394.074675,935,4393.9571205,217.86299999985204,0.2569328628894127,0.0824401527643203,0.6391346454620361,0.0824401527643203,0.6391346454620361,True,4,Right|4,129.0,4394.175206,Mid|5,Right|4 -> Mid|5,0.10053100000004633,Right,Mid
136,Mid,4395.716682,984,4395.732303000001,217.8635000000213,0.1176599571050055,0.5198894627392292,0.46642443910241127,0.5292597413063049,0.4577875733375549,True,5,Mid|5,136.0,4395.850723,Right|7,Mid|5 -> Right|7,0.1340409999993426,Mid,Right
