from_surface,to_surface,world_timestamp,next_world_timestamp,transition_duration
Mid,Mid,7863.799233,7864.03381,0.23457700000017212
Mid,Right,7864.03381,7864.234877,0.20106699999996636
Right,Right,7864.234877,7864.234877,0.0
Right,Mid,7864.234877,7864.234877,0.0
Mid,Mid,7864.234877,7864.469454,0.23457700000017212
Mid,Mid,7864.469454,7864.704032,0.23457799999960116
Mid,Mid,7864.704032,7864.905099,0.20106699999996636
Mid,Mid,7864.905099,7865.407765,0.5026660000003176
Mid,Mid,7865.407765,7865.575321,0.16755600000033155
Mid,Right,7865.575321,7865.642343,0.0670220000001791
Right,Mid,7865.642343,7865.776387,0.13404399999944872
Mid,Mid,7865.776387,7866.010965,0.23457800000051066
Mid,Mid,7866.010965,7866.245542,0.23457699999926263
Mid,Mid,7866.245542,7866.446609,0.20106699999996636
Mid,Mid,7866.446609,7866.681187,0.23457800000051066
Mid,Mid,7866.681187,7866.882253,0.20106599999962782
Mid,Mid,7866.882253,7867.116831,0.23457800000051066
Mid,Mid,7867.116831,7867.351409,0.23457799999960116
Mid,Mid,7867.351409,7867.552475,0.20106600000053731
Mid,Mid,7867.552475,7867.787053,0.23457799999960116
Mid,Mid,7867.787053,7868.02163,0.23457700000017212
Mid,Mid,7868.02163,7868.222697,0.20106699999996636
Mid,Mid,7868.222697,7868.457275,0.23457799999960116
Mid,Mid,7868.457275,7868.658341,0.20106600000053731
Mid,Mid,7868.658341,7868.892919,0.23457799999960116
Mid,Mid,7868.892919,7869.127497,0.23457800000051066
Mid,Mid,7869.127497,7869.328563,0.20106599999962782
Mid,Mid,7869.328563,7869.563141,0.23457799999960116
Mid,Mid,7869.563141,7869.764207,0.20106600000053731
Mid,Right,7869.764207,7869.797718,0.033510999999634805
Right,Mid,7869.797718,7869.998785,0.20106699999996636
Mid,Mid,7869.998785,7870.233363,0.23457800000051066
Mid,Mid,7870.233363,7870.434429,0.20106599999962782
Mid,Mid,7870.434429,7870.669007,0.23457800000051066
Mid,Mid,7870.669007,7870.903585,0.23457799999960116
Mid,Right,7870.903585,7870.970607,0.0670220000001791
Right,Mid,7870.970607,7871.104651,0.13404399999944872
Mid,Mid,7871.104651,7871.339229,0.23457800000051066
Mid,Mid,7871.339229,7871.540295,0.20106599999962782
Mid,Mid,7871.540295,7871.774873,0.23457800000051066
Mid,Mid,7871.774873,7872.009451,0.23457799999960116
Mid,Right,7872.009451,7872.210517,0.20106600000053731
Right,Mid,7872.210517,7872.210517,0.0
Mid,Right,7872.210517,7872.210517,0.0
Right,Mid,7872.210517,7872.445095,0.23457799999960116
Mid,Mid,7872.445095,7872.679673,0.23457799999960116
Mid,Mid,7872.679673,7872.880739,0.20106600000053731
Mid,Mid,7872.880739,7873.115317,0.23457799999960116
Mid,Mid,7873.115317,7873.316383,0.20106600000053731
Mid,Mid,7873.316383,7873.550961,0.23457799999960116
Mid,Mid,7873.550961,7873.785539,0.23457800000051066
Mid,Mid,7873.785539,7873.986605,0.20106599999962782
Mid,Mid,7873.986605,7874.221183,0.23457799999960116
Mid,Mid,7874.221183,7874.489272,0.26808900000014546
Mid,Mid,7874.489272,7874.656827,0.16755499999999302
Mid,Right,7874.656827,7874.857894,0.20106699999996636
Right,Mid,7874.857894,7874.891405,0.0335110000005443
Mid,Mid,7874.891405,7875.092471,0.20106599999962782
Mid,Right,7875.092471,7875.159494,0.06702300000051764
Right,Mid,7875.159494,7875.327049,0.16755499999999302
Mid,Mid,7875.327049,7875.561627,0.23457799999960116
Mid,Mid,7875.561627,7875.762693,0.20106599999962782
Mid,Mid,7875.762693,7875.997271,0.23457800000051066
Mid,Mid,7875.997271,7876.231849,0.23457799999960116
Mid,Right,7876.231849,7876.365893,0.1340440000003582
Right,Mid,7876.365893,7876.432915,0.0670220000001791
Mid,Mid,7876.432915,7876.667493,0.23457799999960116
Mid,Mid,7876.667493,7876.868559,0.20106599999962782
Mid,Mid,7876.868559,7877.103137,0.23457800000051066
Mid,Right,7877.103137,7877.337715,0.23457799999960116
Right,Mid,7877.337715,7877.337715,0.0
Mid,Right,7877.337715,7877.337715,0.0
Right,Mid,7877.337715,7877.538781,0.20106600000053731
Mid,Mid,7877.538781,7877.773359,0.23457799999960116
Mid,Mid,7877.773359,7877.974426,0.20106699999996636
Mid,Mid,7877.974426,7878.209003,0.23457700000017212
Mid,Mid,7878.209003,7878.443581,0.23457800000051066
Mid,Mid,7878.443581,7878.644647,0.20106599999962782
Mid,Mid,7878.644647,7878.879225,0.23457799999960116
