fixationid,surface,world_timestamp,world_index,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf,aoi,aoi_id,next_fixation_id,next_world_timestamp,next_aoi,transition,transition_duration,from_surface,to_surface
1014,Left,4748.67529,6059,4748.680964499999,80.69150000119407,1.021489302520882,0.587196409702301,0.2685886919498443,0.587196409702301,0.2685886919498443,True,2,Left|2,1015.0,4748.775823,Mid|4,Left|2 -> Mid|4,0.10053299999981391,Left,Mid
1031,Mid,4752.126924,6162,4752.1224755,217.86900000006423,1.0989262421866135,0.4504265572343554,0.5548694048609052,0.4516082108020782,0.5421250462532043,True,5,Mid|5,1031.0,4752.227457,Left|2,Mid|5 -> Left|2,0.10053299999981391,Mid,Left
1031,Left,4752.227457,6165,4752.1224755,217.86900000006423,1.0989262421866135,0.6265016198158264,0.2546124160289764,0.6265016198158264,0.2546124160289764,True,2,Left|2,1032.0,4752.32799,Mid|5,Left|2 -> Mid|5,0.10053299999981391,Left,Mid
1040,Mid,4754.104074,6221,4754.119602000001,185.59149999964572,1.2193526641581056,0.4432085688625063,0.4276643097400665,0.4819042980670929,0.461828738451004,True,5,Mid|5,1041.0,4754.338651,Dashboard|4,Mid|5 -> Dashboard|4,0.23457700000017212,Mid,Dashboard
1043,Dashboard,4754.707272,6239,4754.708653,129.1075000008277,1.2079435550508144,0.30359898805618285,0.4694239735603333,0.3046183288097381,0.4644114077091217,True,4,Dashboard|4,1044.0,4754.874827,Mid|5,Dashboard|4 -> Mid|5,0.16755499999999302,Dashboard,Mid
1049,Mid,4755.846646,6273,4755.854479,104.89899999993212,1.488990882406919,0.4394344091415405,0.450750358402729,0.4426015615463257,0.4439193904399872,True,5,Mid|5,1050.0,4756.081223,Left|6,Mid|5 -> Left|6,0.23457700000017212,Mid,Left
1050,Left,4756.081223,6280,4756.072347,112.9689999997936,1.3772754745192233,0.6952644139528275,0.3906133472919464,0.6477250456809998,0.4286412298679352,True,6,Left|6,1051.0,4756.449845,Mid|5,Left|6 -> Mid|5,0.36862199999995937,Left,Mid
1086,Mid,4763.25258,6494,4763.2620005,217.8680000006352,1.3850066486972266,0.4433474242687225,0.4095223918557167,0.4407148957252502,0.4117490947246551,True,5,Mid|5,1087.0,4763.58769,Dashboard|5,Mid|5 -> Dashboard|5,0.33510999999998603,Mid,Dashboard
1089,Dashboard,4763.788756,6510,4763.798602000001,149.27999999963504,1.3843519491164693,0.4429464687903722,0.4414040595293045,0.4448100328445434,0.4453306794166565,True,5,Dashboard|5,1089.0,4763.822267,Left|4,Dashboard|5 -> Left|4,0.033510999999634805,Dashboard,Left
1089,Left,4763.822267,6511,4763.798602000001,149.27999999963504,1.3843519491164693,0.2507165074348449,0.5362914204597473,0.2507165074348449,0.5362914204597473,True,4,Left|4,1090.0,4763.956311,Dashboard|5,Left|4 -> Dashboard|5,0.1340440000003582,Left,Dashboard
1090,Dashboard,4763.956311,6515,4763.951917,197.69499999893011,0.956276583628366,0.35671035732541767,0.5318096024649483,0.3558256924152374,0.5316810011863708,True,5,Dashboard|5,1091.0,4764.190888,Mid|5,Dashboard|5 -> Mid|5,0.23457700000017212,Dashboard,Mid
1118,Mid,4770.055315,6697,4770.056263500001,217.86799999972573,0.7222959828430288,0.5052063390612602,0.47558813169598574,0.5047770738601685,0.4827376008033752,True,5,Mid|5,1118.0,4770.256382,Left|3,Mid|5 -> Left|3,0.20106699999996636,Mid,Left
1118,Left,4770.256382,6703,4770.056263500001,217.86799999972573,0.7222959828430288,0.8257225751876831,0.2604625225067138,0.8257225751876831,0.2604625225067138,True,3,Left|3,1119.0,4770.289893,Mid|5,Left|3 -> Mid|5,0.0335110000005443,Left,Mid
1143,Mid,4775.1825,6850,4775.1761675,217.86799999972573,1.186212426373032,0.505054201398577,0.5507022142410278,0.5105885863304138,0.5524814128875732,True,5,Mid|5,1143.0,4775.1825,Left|3,Mid|5 -> Left|3,0.0,Mid,Left
1142,Left,4775.1825,6850,4774.954265,217.86799999972573,1.3147535082511494,0.7346262335777283,0.2682593464851379,0.7346262335777283,0.2682593464851379,True,3,Left|3,1144.0,4775.383566,Mid|5,Left|3 -> Mid|5,0.20106600000053731,Left,Mid
1145,Mid,4775.618143,6863,4775.619973499999,217.86800000154471,1.4523459829673944,0.4979386031627655,0.4684281647205353,0.4926065504550934,0.464877039194107,True,5,Mid|5,1145.0,4775.81921,Left|8,Mid|5 -> Left|8,0.20106699999996636,Mid,Left
1145,Left,4775.81921,6869,4775.619973499999,217.86800000154471,1.4523459829673944,0.6090469360351562,0.798980176448822,0.6090469360351562,0.798980176448822,True,8,Left|8,1146.0,4775.852721,Mid|5,Left|8 -> Mid|5,0.0335110000005443,Left,Mid
1148,Mid,4776.254853,6882,4776.2695435000005,217.86799999972573,0.8098294917009025,0.503383494913578,0.4867459684610367,0.5028992295265198,0.5062583088874817,True,5,Mid|5,1148.0,4776.288364,Left|8,Mid|5 -> Left|8,0.033510999999634805,Mid,Left
