fixationid,aoi_id,world_timestamp
0,Right|7,4545.565045
1,Right|7,4545.699089
1,Left|3,4545.900155
2,Right|8,4545.933666
3,Mid|5,4546.335798
4,Mid|5,4546.436332
5,Mid|5,4546.603887
6,Mid|5,4546.771442
7,Mid|5,4546.838464
8,Mid|5,4547.03953
9,Mid|5,4547.140063
10,Mid|5,4547.274107
11,Mid|5,4547.341129
13,Right|6,4547.977838
15,Left|9,4548.514014
18,Mid|5,4549.35179
19,Mid|5,4549.452323
20,Mid|5,4549.619878
21,Mid|5,4549.854455
23,Mid|5,4550.859785
24,Mid|5,4550.960318
25,Mid|5,4551.094362
26,Mid|5,4551.328939
27,Mid|5,4551.496494
28,Mid|1,4551.865115
30,Left|8,4552.200226
34,Mid|5,4552.903957
35,Mid|5,4553.00449
36,Mid|5,4553.205556
37,Mid|5,4553.306089
37,Left|2,4553.373111
38,Mid|5,4553.540666
39,Mid|5,4553.607688
40,Mid|5,4553.808754
41,Mid|5,4553.976309
42,Mid|5,4554.143864
43,Mid|5,4554.277908
44,Mid|5,4554.713552
45,Mid|5,4554.814085
46,Mid|5,4555.015151
47,Mid|5,4555.249728
48,Mid|5,4555.350261
49,Mid|5,4555.584838
50,Mid|5,4555.852926
51,Dashboard|4,4556.087503
52,Dashboard|4,4556.255058
53,Dashboard|4,4556.355591
54,Dashboard|4,4556.556657
55,Left|1,4556.824745
55,Mid|5,4556.824745
56,Mid|5,4556.925278
57,Mid|5,4557.025811
58,Mid|5,4557.226877
59,Mid|5,4557.461455
60,Mid|5,4557.662521
61,Mid|5,4557.897098
62,Mid|5,4558.031142
62,Left|8,4558.198697
63,Mid|5,4558.265719
64,Mid|5,4558.466785
65,Mid|5,4558.701362
65,Left|9,4558.768384
66,Mid|5,4558.801895
67,Mid|5,4558.96945
68,Mid|5,4559.170516
69,Mid|5,4559.371582
70,Mid|5,4559.539137
71,Mid|5,4559.63967
72,Mid|5,4559.941269
73,Mid|2,4560.142335
74,Mid|5,4560.309891
75,Mid|5,4560.410424
76,Mid|5,4560.745534
77,Mid|5,4560.812556
78,Mid|2,4561.047133
79,Mid|2,4561.147666
80,Dashboard|4,4561.315221
81,Dashboard|4,4561.449265
82,Dashboard|5,4561.61682
83,Mid|5,4561.817886
84,Mid|5,4561.918419
85,Mid|5,4562.052463
86,Mid|5,4562.152996
87,Mid|5,4562.387573
88,Mid|5,4562.588639
89,Mid|5,4562.823216
90,Mid|5,4563.057794
91,Mid|5,4563.25886
92,Mid|5,4563.359393
93,Mid|5,4563.493437
94,Mid|5,4563.728014
95,Mid|5,4563.895569
96,Mid|5,4563.996102
97,Mid|5,4564.063124
98,Mid|5,4564.398234
99,Mid|5,4564.565789
100,Mid|5,4564.93441
101,Mid|5,4565.168987
102,Mid|5,4565.236009
103,Mid|5,4565.370053
104,Mid|5,4565.470586
105,Mid|5,4565.571119
106,Mid|5,4565.738674
107,Mid|5,4566.107296
108,Mid|5,4566.341873
109,Mid|5,4566.442406
110,Mid|5,4566.57645
111,Mid|5,4566.710494
111,Left|8,4566.744005
112,Mid|5,4566.91156
113,Mid|5,4567.146137
113,Left|9,4567.179648
114,Mid|5,4567.347203
115,Mid|5,4567.58178
116,Mid|5,4567.816357
117,Mid|5,4568.017423
118,Mid|5,4568.151467
119,Mid|5,4568.352533
120,Mid|2,4568.620622
121,Mid|2,4568.788177
122,Dashboard|5,4569.056265
123,Dashboard|4,4569.22382
124,Mid|5,4569.458397
125,Mid|5,4569.625952
126,Mid|5,4569.759996
127,Mid|5,4569.927551
128,Mid|5,4570.095106
129,Mid|5,4570.597771
130,Mid|5,4570.832348
131,Mid|5,4571.066925
132,Mid|5,4571.267992
133,Mid|5,4571.368525
134,Mid|5,4571.502569
135,Mid|5,4571.569591
136,Mid|5,4571.804168
137,Mid|5,4572.038745
138,Dashboard|4,4572.172789
139,Dashboard|4,4572.340344
140,Mid|5,4572.675454
141,Mid|5,4572.843009
142,Mid|5,4573.044075
143,Mid|5,4573.278652
144,Mid|5,4573.345674
145,Mid|5,4573.580251
146,Mid|5,4573.814828
147,Mid|5,4574.015894
148,Mid|5,4574.250472
149,Mid|5,4574.485049
150,Mid|5,4574.686115
151,Mid|5,4574.887181
152,Mid|5,4574.954203
153,Mid|5,4575.054736
154,Mid|5,4575.222291
155,Mid|5,4575.322824
156,Mid|5,4575.557401
157,Mid|5,4575.791978
158,Mid|5,4575.959533
159,Dashboard|4,4576.127088
160,Dashboard|4,4576.261132
161,Mid|5,4576.52922
162,Mid|5,4576.629753
163,Mid|5,4576.797309
164,Mid|5,4576.998375
165,Mid|5,4577.199441
166,Mid|5,4577.434018
167,Mid|5,4577.668595
168,Mid|5,4577.903172
169,Mid|5,4578.104238
170,Mid|5,4578.305304
171,Mid|5,4578.573392
172,Mid|5,4578.673925
173,Mid|5,4578.84148
174,Mid|5,4579.109568
175,Mid|5,4579.344145
175,Left|9,4579.444678
176,Dashboard|7,4579.612234
177,Dashboard|7,4579.712767
178,Dashboard|4,4579.779789
178,Left|5,4579.880322
179,Dashboard|4,4579.980855
180,Mid|5,4580.315965
181,Mid|5,4580.450009
182,Mid|5,4580.684586
183,Dashboard|7,4580.81863
184,Dashboard|4,4581.019696
185,Dashboard|4,4581.120229
186,Dashboard|4,4581.220762
187,Dashboard|4,4581.354806
188,Mid|5,4581.689916
189,Mid|5,4581.857471
190,Mid|5,4582.092048
191,Mid|5,4582.226092
192,Mid|5,4582.46067
193,Dashboard|5,4582.661736
194,Dashboard|5,4582.829291
195,Dashboard|5,4582.929824
196,Dashboard|4,4583.030357
195,Left|5,4583.030357
196,Left|5,4583.030357
197,Dashboard|5,4583.164401
197,Left|5,4583.231423
198,Dashboard|4,4583.365467
199,Mid|5,4583.700577
200,Mid|5,4583.901643
201,Mid|5,4584.002176
202,Mid|4,4584.236753
203,Mid|5,4584.47133
204,Mid|5,4584.672396
205,Mid|5,4584.906973
206,Mid|5,4585.10804
207,Mid|5,4585.342617
208,Left|1,4585.543683
208,Dashboard|5,4585.543683
209,Dashboard|5,4585.77826
210,Dashboard|5,4586.012837
211,Dashboard|4,4586.180392
212,Mid|5,4586.44848
213,Mid|5,4586.616035
213,Left|6,4586.683057
214,Mid|5,4586.716568
215,Mid|5,4586.850612
216,Mid|4,4586.984656
217,Mid|5,4587.219233
218,Mid|5,4587.353277
219,Mid|5,4587.554343
220,Mid|5,4587.78892
221,Mid|5,4588.023498
222,Mid|5,4588.224564
223,Mid|5,4588.459141
224,Mid|5,4588.660207
224,Left|3,4588.894784
225,Left|3,4588.894784
225,Mid|5,4588.894784
226,Mid|5,4589.129361
227,Mid|5,4589.330427
228,Mid|5,4589.565004
229,Mid|5,4589.76607
230,Mid|5,4590.000647
231,Mid|5,4590.235224
232,Dashboard|4,4590.369268
233,Dashboard|4,4590.536823
234,Mid|5,4590.637357
235,Mid|5,4590.771401
236,Mid|5,4590.972467
237,Mid|5,4591.140022
237,Left|8,4591.173533
238,Mid|5,4591.374599
239,Mid|5,4591.575665
240,Mid|4,4591.810242
241,Mid|5,4592.044819
242,Mid|5,4592.245885
243,Mid|5,4592.480462
244,Mid|5,4592.681528
245,Dashboard|4,4592.949616
246,Dashboard|4,4593.117171
247,Mid|5,4593.318237
248,Mid|5,4593.452282
249,Mid|5,4593.586326
250,Mid|4,4593.820903
251,Mid|5,4594.021969
252,Mid|5,4594.223035
253,Mid|5,4594.457612
254,Mid|5,4594.692189
255,Mid|4,4594.859744
256,Mid|4,4594.960277
257,Mid|4,4595.161343
258,Mid|5,4595.429431
258,Left|6,4595.429431
259,Mid|5,4595.563475
260,Mid|5,4595.798052
261,Mid|2,4596.06614
262,Mid|2,4596.300718
263,Mid|4,4596.434762
264,Mid|4,4596.535295
264,Left|6,4596.635828
265,Mid|4,4596.803383
266,Mid|4,4597.239026
267,Mid|4,4597.473603
268,Mid|5,4597.607647
269,Mid|5,4597.909246
270,Mid|5,4598.110312
271,Mid|4,4598.277867
272,Mid|4,4598.512444
273,Mid|4,4598.747021
274,Mid|4,4598.948088
275,Mid|4,4599.149154
276,Mid|4,4599.383731
277,Mid|4,4599.618308
278,Mid|4,4599.819374
279,Mid|4,4600.053951
280,Mid|4,4600.288528
281,Mid|4,4600.489594
282,Mid|4,4600.724171
283,Mid|4,4600.891726
284,Mid|4,4601.02577
284,Left|8,4601.092792
285,Mid|4,4601.260347
286,Mid|5,4601.595457
287,Mid|4,4601.863546
288,Mid|4,4601.964079
288,Left|2,4602.131634
289,Dashboard|7,4602.265678
290,Dashboard|4,4602.466744
291,Mid|4,4602.701321
292,Mid|4,4602.768343
293,Mid|4,4602.935898
294,Mid|4,4603.136964
295,Mid|5,4603.304519
296,Mid|5,4603.405052
296,Left|6,4603.572607
297,Mid|5,4603.639629
298,Mid|5,4603.840695
299,Mid|5,4604.075272
300,Mid|5,4604.309849
301,Mid|5,4604.510916
302,Mid|5,4604.745493
302,Left|2,4604.946559
303,Mid|5,4604.98007
304,Mid|5,4605.181136
305,Mid|5,4605.281669
306,Mid|5,4605.482735
307,Mid|5,4605.750823
308,Mid|5,4605.9854
309,Mid|4,4606.119444
310,Mid|4,4606.32051
311,Mid|5,4606.622109
312,Mid|5,4606.823175
313,Dashboard|7,4606.99073
314,Dashboard|4,4607.091263
315,Dashboard|4,4607.158285
316,Mid|5,4607.426374
317,Mid|5,4607.660951
317,Left|8,4607.794995
318,Mid|5,4607.862017
319,Mid|5,4608.096594
320,Mid|4,4608.364682
321,Mid|5,4608.532237
322,Mid|5,4608.766814
323,Mid|5,4609.034902
324,Mid|5,4609.168946
325,Mid|5,4609.269479
326,Mid|5,4609.437034
327,Mid|5,4609.604589
328,Mid|5,4609.772144
329,Mid|5,4609.872677
330,Dashboard|5,4610.107255
331,Dashboard|4,4610.241299
332,Dashboard|4,4610.408854
333,Mid|5,4610.542898
334,Mid|5,4610.676942
335,Mid|5,4610.810986
336,Mid|5,4610.978541
337,Mid|5,4611.213118
338,Mid|5,4611.414184
339,Mid|5,4611.648761
340,Mid|5,4611.883338
341,Mid|5,4612.084404
342,Mid|5,4612.318981
343,Mid|5,4612.553558
344,Mid|5,4612.754625
345,Mid|5,4612.989202
346,Mid|5,4613.056224
347,Mid|5,4613.290801
348,Mid|5,4613.525378
349,Mid|5,4613.726444
350,Mid|5,4613.893999
351,Mid|5,4614.128576
352,Mid|5,4614.363153
353,Mid|5,4614.497197
354,Mid|5,4614.59773
355,Mid|5,4614.798796
356,Mid|5,4615.033373
357,Mid|5,4615.234439
358,Mid|5,4615.334972
359,Mid|5,4615.502528
360,Mid|5,4615.737105
361,Mid|5,4615.971682
362,Mid|5,4616.172748
363,Mid|5,4616.407325
364,Mid|5,4616.608391
365,Mid|5,4616.842968
366,Mid|5,4617.010523
367,Mid|5,4617.111056
368,Mid|5,4617.379144
369,Dashboard|4,4617.613721
370,Dashboard|4,4617.781276
371,Dashboard|4,4617.848298
372,Mid|5,4618.015853
373,Mid|5,4618.250431
374,Mid|5,4618.485008
375,Mid|5,4618.686074
376,Mid|5,4618.88714
377,Mid|5,4619.088206
378,Mid|5,4619.322783
379,Mid|5,4619.55736
380,Mid|5,4619.758426
381,Mid|5,4619.993003
382,Mid|5,4620.160558
383,Mid|5,4620.395135
384,Dashboard|8,4620.629712
385,Dashboard|4,4620.797267
386,Dashboard|5,4620.931311
387,Left|4,4621.132378
386,Left|7,4621.132378
387,Dashboard|5,4621.132378
388,Mid|5,4621.333444
389,Mid|5,4621.53451
390,Mid|5,4621.769087
391,Mid|5,4621.970153
392,Mid|5,4622.20473
393,Dashboard|8,4622.405796
394,Dashboard|5,4622.472818
395,Dashboard|4,4622.573351
396,Dashboard|5,4622.807928
397,Mid|5,4623.008994
398,Mid|5,4623.243571
399,Mid|5,4623.478148
400,Mid|5,4623.54517
401,Mid|5,4623.779748
402,Dashboard|4,4623.980814
403,Dashboard|5,4624.114858
404,Dashboard|5,4624.349435
404,Left|5,4624.382946
405,Mid|5,4624.483479
406,Mid|5,4624.718056
407,Mid|5,4624.952633
408,Mid|5,4625.153699
409,Mid|5,4625.287743
410,Mid|5,4625.52232
411,Mid|5,4625.723386
412,Mid|5,4626.024985
413,Mid|5,4626.226051
414,Mid|5,4626.360095
415,Mid|5,4626.594673
416,Mid|5,4626.82925
417,Mid|5,4627.030316
418,Mid|5,4627.16436
418,Left|3,4627.298404
419,Mid|5,4627.365426
420,Mid|5,4627.600003
421,Mid|5,4627.801069
422,Mid|5,4628.035646
423,Mid|5,4628.270223
424,Mid|5,4628.370756
425,Mid|5,4628.5048
426,Mid|5,4628.705866
427,Mid|5,4628.83991
428,Dashboard|8,4629.17502
429,Dashboard|4,4629.342576
429,Left|5,4629.443109
430,Mid|5,4629.644175
431,Mid|4,4629.81173
431,Left|6,4629.81173
430,Left|6,4629.81173
432,Mid|4,4630.046307
433,Mid|4,4630.14684
434,Mid|5,4630.280884
435,Left|8,4630.48195
434,Left|8,4630.48195
435,Mid|5,4630.48195
436,Mid|4,4630.750038
437,Mid|4,4630.850571
438,Mid|4,4631.085148
438,Left|8,4631.118659
439,Mid|5,4631.353236
439,Left|9,4631.420258
440,Dashboard|4,4631.621324
441,Dashboard|4,4631.721857
442,Dashboard|4,4631.956434
443,Left|5,4632.056968
442,Left|5,4632.056968
443,Dashboard|4,4632.056968
444,Mid|5,4632.258034
445,Mid|4,4632.526122
446,Mid|4,4632.626655
446,Left|8,4632.626655
445,Left|8,4632.626655
447,Mid|4,4632.827721
448,Mid|4,4633.062298
448,Left|8,4633.12932
449,Mid|5,4633.229853
450,Mid|5,4633.430919
451,Mid|5,4633.900073
452,Mid|5,4634.335716
453,Mid|5,4634.46976
454,Mid|5,4634.771359
455,Mid|5,4634.838382
455,Left|8,4634.972426
456,Mid|5,4635.240514
457,Mid|5,4635.44158
458,Mid|5,4635.642646
459,Mid|5,4635.843712
460,Mid|5,4636.078289
461,Mid|5,4636.413399
461,Left|8,4636.614465
462,Mid|5,4636.647976
462,Left|9,4636.681487
463,Mid|5,4636.882553
464,Mid|4,4637.083619
465,Mid|4,4637.318196
466,Mid|4,4637.552774
467,Mid|4,4637.686818
468,Mid|4,4637.921395
468,Left|2,4638.055439
469,Mid|4,4638.122461
469,Left|9,4638.155972
470,Mid|4,4638.357038
470,Left|9,4638.491082
471,Mid|4,4638.524593
472,Mid|4,4638.725659
473,Mid|4,4638.960236
474,Mid|4,4639.161302
475,Mid|5,4639.328857
475,Left|8,4639.362368
476,Mid|5,4639.496412
477,Mid|5,4639.730989
478,Mid|5,4639.965566
478,Left|6,4640.032588
479,Left|6,4640.066099
479,Mid|5,4640.066099
480,Mid|5,4640.200143
480,Left|8,4640.367699
481,Mid|5,4640.434721
482,Mid|5,4640.669298
483,Mid|5,4640.870364
484,Mid|5,4641.037919
485,Mid|5,4641.238985
486,Mid|5,4641.473562
487,Mid|5,4641.674628
488,Mid|5,4641.875694
489,Mid|5,4642.043249
490,Mid|5,4642.277826
491,Mid|5,4642.478892
492,Dashboard|4,4642.713469
493,Dashboard|4,4642.847513
494,Mid|5,4643.015068
495,Mid|5,4643.115602
495,Left|8,4643.182624
496,Mid|4,4643.350179
497,Mid|4,4643.450712
498,Mid|4,4643.584756
499,Mid|4,4643.785822
500,Mid|4,4643.986888
501,Mid|4,4644.221465
502,Mid|4,4644.456042
503,Mid|4,4644.657108
504,Mid|4,4644.757641
505,Mid|5,4645.025729
506,Mid|5,4645.226795
506,Left|8,4645.360839
507,Mid|5,4645.461372
508,Mid|5,4645.695949
509,Mid|5,4645.897016
510,Mid|5,4646.098082
511,Mid|5,4646.70128
512,Mid|5,4646.902346
513,Mid|5,4647.103412
513,Left|8,4647.304478
514,Mid|5,4647.337989
515,Mid|5,4647.505544
516,Mid|5,4647.740121
517,Mid|5,4647.907676
518,Mid|5,4648.108742
519,Mid|5,4648.242786
520,Mid|5,4648.477363
521,Mid|5,4648.611408
522,Mid|4,4648.845985
522,Left|6,4648.879496
523,Mid|4,4648.946518
524,Mid|4,4649.147584
525,Mid|5,4649.281628
526,Mid|5,4649.516205
527,Mid|4,4649.817804
529,Mid|4,4650.286958
530,Mid|4,4650.488024
531,Mid|4,4650.68909
532,Mid|4,4650.890156
533,Mid|4,4651.124733
533,Left|9,4651.292288
534,Mid|5,4651.359311
535,Mid|5,4651.493355
536,Mid|5,4651.727932
537,Mid|5,4651.928998
538,Mid|5,4652.163575
539,Mid|5,4652.398152
540,Mid|5,4652.599218
541,Mid|5,4652.800284
542,Mid|5,4653.00135
543,Mid|5,4653.235927
544,Mid|5,4653.470504
545,Mid|5,4653.537526
545,Left|8,4653.604548
546,Mid|5,4653.772103
547,Mid|5,4653.939658
548,Mid|5,4654.073702
549,Mid|5,4654.274769
550,Mid|5,4654.509346
551,Mid|5,4654.710412
552,Mid|5,4654.944989
553,Mid|5,4655.146055
554,Mid|5,4655.380632
555,Mid|5,4655.548187
556,Mid|5,4655.715742
557,Mid|5,4655.883297
558,Mid|5,4656.117874
559,Mid|5,4656.31894
560,Mid|5,4656.553517
561,Mid|5,4656.855116
562,Mid|5,4657.022672
563,Dashboard|5,4657.223738
564,Dashboard|4,4657.324271
565,Dashboard|4,4657.558848
565,Left|4,4657.692892
566,Mid|5,4657.860447
567,Mid|5,4658.028002
568,Mid|5,4658.128535
569,Mid|5,4658.363112
570,Mid|5,4658.597689
571,Mid|5,4658.798755
572,Mid|5,4659.033332
573,Mid|5,4659.267909
574,Mid|5,4659.468975
575,Mid|5,4659.703553
576,Mid|5,4659.904619
577,Mid|5,4660.139196
578,Mid|5,4660.373773
579,Mid|5,4660.574839
580,Mid|5,4660.809416
581,Mid|5,4661.27857
582,Mid|5,4661.546658
583,Mid|5,4661.714213
584,Mid|5,4661.915279
585,Mid|5,4662.149856
586,Mid|5,4662.384433
587,Mid|5,4662.5855
588,Mid|5,4662.786566
589,Mid|5,4662.987632
590,Mid|5,4663.188698
591,Mid|5,4663.25572
592,Mid|5,4663.490297
593,Mid|5,4663.791896
594,Mid|5,4663.892429
595,Mid|5,4663.959451
596,Mid|5,4664.194028
597,Mid|5,4664.428605
598,Mid|5,4664.59616
599,Mid|5,4664.830737
600,Mid|5,4665.031803
601,Mid|5,4665.266381
602,Mid|5,4665.500958
603,Mid|5,4665.702024
604,Mid|5,4665.936601
605,Mid|5,4666.070645
606,Mid|5,4666.2382
607,Mid|5,4666.372244
608,Mid|5,4666.606821
609,Mid|5,4666.774376
610,Mid|5,4667.075975
611,Mid|5,4667.277041
612,Mid|5,4667.779706
613,Mid|5,4668.014284
614,Mid|5,4668.081306
615,Mid|5,4668.315883
616,Mid|5,4668.516949
617,Mid|5,4668.751526
618,Mid|5,4668.852059
619,Mid|5,4669.053125
620,Mid|5,4669.488768
621,Mid|5,4669.723345
622,Mid|5,4669.957922
623,Mid|5,4670.058455
624,Mid|5,4670.293032
625,Mid|5,4670.661653
626,Mid|5,4670.86272
627,Mid|5,4671.130808
628,Mid|5,4671.331874
629,Mid|5,4671.566451
630,Mid|5,4671.734006
631,Mid|5,4671.834539
632,Mid|5,4671.935072
633,Dashboard|7,4672.20316
634,Dashboard|5,4672.370715
634,Mid|4,4672.370715
635,Dashboard|4,4672.605292
635,Left|4,4672.772847
636,Dashboard|5,4672.806358
637,Mid|5,4673.040935
638,Mid|5,4673.242001
639,Mid|5,4673.376045
640,Mid|5,4673.577112
641,Mid|5,4673.811689
642,Mid|4,4674.012755
643,Dashboard|4,4674.213821
644,Dashboard|4,4674.381376
645,Dashboard|4,4674.51542
645,Left|6,4674.649464
646,Mid|5,4674.716486
647,Mid|5,4674.85053
648,Mid|5,4675.051596
649,Mid|5,4675.252662
650,Mid|5,4675.487239
651,Mid|5,4675.721816
652,Mid|5,4676.056926
653,Mid|5,4676.157459
654,Mid|5,4676.257993
655,Mid|5,4676.459059
656,Mid|5,4676.693636
656,Left|9,4676.794169
657,Mid|5,4676.928213
658,Mid|5,4677.129279
659,Mid|5,4677.330345
659,Left|8,4677.397367
660,Mid|5,4677.564922
661,Mid|5,4677.799499
662,Mid|5,4678.000565
663,Mid|5,4678.235142
664,Mid|5,4678.402697
665,Mid|5,4678.469719
666,Mid|5,4678.704296
666,Left|6,4678.737807
667,Mid|5,4678.938873
668,Mid|5,4679.13994
668,Left|8,4679.307495
669,Mid|5,4679.374517
670,Mid|2,4679.508561
671,Mid|5,4679.81016
672,Mid|5,4679.877182
673,Mid|5,4680.111759
674,Mid|5,4680.212292
675,Mid|5,4680.413358
676,Mid|5,4680.547402
677,Mid|5,4680.748468
677,Left|8,4680.882512
678,Mid|4,4680.916023
679,Mid|4,4681.117089
680,Dashboard|4,4681.284644
681,Dashboard|4,4681.385177
682,Dashboard|4,4681.552732
682,Mid|2,4681.586243
683,Mid|5,4681.78731
684,Mid|5,4681.887843
685,Mid|5,4682.055398
686,Mid|4,4682.222953
687,Left|9,4682.424019
687,Mid|4,4682.424019
688,Mid|4,4682.491041
689,Mid|4,4682.725618
690,Mid|4,4682.960195
690,Left|9,4683.060728
691,Left|9,4683.094239
691,Mid|5,4683.094239
692,Mid|5,4683.328816
693,Mid|5,4683.46286
694,Mid|5,4684.099569
695,Mid|5,4684.200102
696,Mid|5,4684.334146
697,Mid|5,4684.46819
698,Mid|5,4684.568724
699,Mid|5,4684.669257
700,Mid|5,4684.870323
701,Mid|5,4685.1049
702,Mid|5,4685.238944
703,Mid|4,4685.372988
704,Mid|5,4685.540543
705,Mid|5,4685.77512
706,Mid|5,4685.875653
706,Left|8,4686.076719
707,Mid|5,4686.11023
708,Mid|5,4686.277785
709,Mid|5,4686.579384
709,Left|8,4686.612895
710,Mid|5,4686.813961
711,Mid|5,4687.015027
712,Mid|5,4687.216093
713,Mid|5,4687.350138
714,Mid|5,4687.450671
715,Mid|5,4687.551204
716,Mid|5,4687.685248
717,Mid|5,4687.852803
718,Dashboard|4,4688.288446
718,Left|4,4688.288446
719,Mid|5,4688.523023
720,Mid|5,4688.623556
721,Mid|5,4688.724089
722,Mid|4,4688.824622
723,Mid|4,4689.059199
723,Left|9,4689.126221
724,Mid|4,4689.293776
724,Left|9,4689.327287
725,Mid|5,4689.394309
726,Mid|5,4689.628886
727,Mid|5,4689.863463
728,Mid|5,4690.165063
729,Mid|5,4690.299107
730,Mid|4,4690.567195
731,Mid|4,4690.667728
732,Mid|4,4690.868794
733,Mid|4,4691.036349
734,Mid|4,4691.170393
735,Mid|5,4691.304437
736,Mid|5,4691.505503
736,Left|8,4691.706569
737,Mid|5,4691.706569
737,Left|8,4691.706569
738,Mid|5,4691.941146
739,Mid|5,4692.175723
740,Mid|5,4692.376789
741,Mid|5,4692.577855
741,Left|8,4692.74541
742,Mid|5,4692.812433
743,Mid|5,4692.912966
744,Mid|5,4692.979988
745,Mid|5,4693.214565
746,Mid|5,4693.449142
747,Mid|5,4693.583186
748,Mid|5,4693.683719
749,Mid|5,4693.784252
750,Mid|4,4694.219895
751,Mid|4,4694.320428
752,Mid|4,4694.555005
753,Mid|4,4694.789582
754,Mid|4,4694.923626
754,Left|8,4695.091181
755,Mid|5,4695.158203
756,Mid|5,4695.359269
757,Mid|5,4695.593847
758,Mid|5,4695.794913
759,Dashboard|7,4695.962468
760,Dashboard|4,4696.130023
760,Right|6,4696.297578
761,Mid|5,4696.465133
762,Mid|4,4696.733221
763,Mid|4,4696.934287
764,Mid|4,4697.168864
765,Mid|5,4697.470463
766,Mid|5,4697.570996
767,Mid|5,4697.805573
768,Mid|5,4698.04015
769,Mid|5,4698.241216
770,Mid|5,4698.475794
770,Left|6,4698.509305
771,Mid|5,4698.743882
772,Mid|5,4698.978459
773,Mid|5,4699.213036
774,Dashboard|7,4699.414102
775,Dashboard|4,4699.615168
776,Mid|4,4699.849745
777,Mid|4,4700.050811
778,Mid|4,4700.151344
779,Mid|4,4700.35241
780,Mid|5,4700.586987
781,Mid|5,4701.02263
782,Mid|5,4701.190186
783,Mid|5,4701.424763
784,Mid|5,4701.625829
785,Mid|5,4701.726362
786,Mid|5,4701.826895
787,Mid|5,4702.061472
788,Mid|4,4702.229027
789,Mid|4,4702.32956
790,Mid|4,4702.430093
791,Mid|4,4702.530626
792,Mid|4,4702.765203
793,Mid|5,4702.932758
794,Mid|5,4703.167335
794,Left|9,4703.234357
795,Mid|5,4703.502445
796,Mid|5,4703.67
797,Dashboard|4,4703.9716
798,Dashboard|4,4704.172666
799,Mid|5,4704.407243
800,Mid|5,4704.507776
801,Mid|5,4704.64182
802,Mid|5,4704.708842
803,Mid|5,4705.010441
804,Mid|5,4705.110974
805,Mid|5,4705.31204
806,Mid|5,4705.546617
807,Mid|5,4705.714172
808,Mid|5,4705.948749
809,Mid|5,4706.149815
810,Mid|5,4706.384392
810,Left|8,4706.518436
811,Mid|5,4706.61897
812,Mid|5,4706.820036
812,Left|9,4706.95408
813,Mid|5,4707.054613
814,Mid|5,4707.28919
815,Mid|5,4707.423234
816,Mid|5,4707.657811
817,Mid|5,4707.892388
818,Mid|5,4708.093454
819,Mid|5,4708.193987
820,Mid|5,4708.395053
821,Mid|5,4708.62963
822,Mid|5,4708.830696
823,Mid|5,4709.065273
824,Mid|5,4709.232828
825,Mid|5,4709.467406
826,Mid|5,4709.668472
827,Mid|5,4709.903049
828,Dashboard|7,4710.070604
829,Dashboard|5,4710.171137
830,Dashboard|4,4710.305181
831,Mid|5,4710.472736
832,Mid|5,4710.573269
833,Mid|5,4710.807846
834,Mid|5,4711.008912
835,Mid|5,4711.209978
836,Mid|5,4711.444555
837,Mid|5,4711.645621
838,Mid|5,4711.846687
839,Mid|5,4712.047753
840,Mid|5,4712.282331
841,Mid|5,4712.449886
842,Mid|5,4712.684463
843,Mid|5,4712.885529
844,Mid|5,4713.120106
845,Mid|5,4713.354683
846,Mid|5,4713.555749
847,Mid|5,4713.790326
848,Mid|5,4714.024903
849,Mid|5,4714.225969
850,Mid|5,4714.460546
851,Dashboard|4,4714.695123
852,Dashboard|4,4714.89619
853,Mid|5,4715.164278
854,Mid|5,4715.298322
855,Mid|5,4715.432366
856,Mid|5,4715.666943
857,Mid|5,4715.868009
858,Mid|5,4716.102586
859,Mid|5,4716.203119
860,Mid|5,4716.337163
861,Mid|5,4716.57174
862,Dashboard|8,4716.873339
863,Dashboard|5,4717.040894
864,Dashboard|4,4717.174938
865,Mid|5,4717.376004
866,Mid|5,4717.543559
867,Mid|5,4717.711115
868,Mid|5,4717.945692
869,Mid|5,4718.146758
870,Mid|5,4718.247291
871,Mid|5,4718.347824
872,Mid|5,4718.582401
873,Mid|5,4718.749956
874,Mid|5,4718.850489
875,Mid|5,4718.984533
876,Mid|5,4719.085066
877,Mid|5,4719.319643
878,Mid|5,4719.420176
879,Left|9,4719.822308
879,Mid|5,4719.822308
880,Mid|5,4720.023374
881,Mid|5,4720.257951
882,Mid|5,4720.459018
883,Mid|5,4720.693595
884,Mid|5,4720.894661
885,Mid|5,4720.995194
886,Mid|5,4721.162749
887,Mid|5,4721.397326
888,Mid|5,4721.631903
889,Mid|5,4721.698925
890,Mid|5,4721.799458
891,Mid|5,4722.034035
892,Mid|5,4722.235101
893,Mid|5,4722.335634
894,Mid|5,4722.436167
895,Mid|5,4722.570211
896,Mid|5,4722.670744
897,Mid|5,4722.905321
898,Mid|5,4723.139898
899,Mid|5,4723.273943
900,Mid|5,4723.441498
901,Mid|5,4723.676075
902,Mid|5,4723.877141
903,Mid|5,4724.312784
904,Mid|5,4724.51385
905,Dashboard|4,4724.647894
906,Dashboard|5,4724.748427
907,Mid|5,4724.983004
908,Mid|5,4725.217581
909,Mid|4,4725.418647
910,Mid|4,4725.653224
911,Mid|4,4725.85429
912,Mid|4,4726.088868
913,Mid|4,4726.323445
914,Mid|5,4726.423978
915,Mid|5,4726.692066
916,Mid|5,4727.16122
