fixationid,aoi_id,world_timestamp
0,Dashboard|5,81865.813075
3,Dashboard|9,81868.862582
3,Left|2,81868.929604
4,Dashboard|9,81868.996626
5,Dashboard|9,81869.063648
6,Dashboard|6,81870.940267
6,Left|5,81870.973778
6,Mid|3,81871.007289
7,Right|5,81871.141334
8,Mid|3,81871.308889
9,Dashboard|9,81871.3424
9,Mid|3,81871.3424
10,Dashboard|2,81871.97911
11,Dashboard|5,81872.113154
12,Mid|2,81872.414754
13,Left|2,81873.755196
13,Mid|2,81873.788707
19,Dashboard|8,81876.402569
21,Dashboard|4,81877.810034
22,Dashboard|5,81878.245678
23,Dashboard|5,81878.480255
24,Dashboard|8,81878.614299
24,Mid|2,81878.714832
25,Mid|2,81878.982921
25,Dashboard|8,81878.982921
26,Mid|6,81880.323363
26,Right|5,81880.323363
27,Right|5,81880.390385
28,Mid|3,81880.55794
28,Right|4,81880.691985
29,Mid|6,81880.826029
30,Mid|6,81880.85954
31,Mid|6,81880.960073
32,Mid|5,81881.060606
33,Mid|6,81881.16114
34,Right|4,81881.295184
34,Mid|6,81881.295184
33,Right|1,81881.295184
35,Mid|6,81881.429228
36,Left|5,81881.898383
37,Mid|5,81883.07127
38,Mid|5,81883.205314
39,Mid|5,81883.339358
41,Mid|5,81884.411712
42,Mid|5,81884.579267
43,Mid|5,81884.813845
45,Mid|2,81886.020243
46,Mid|2,81886.154287
47,Mid|5,81886.858019
48,Mid|5,81887.025574
49,Mid|5,81887.159619
50,Mid|5,81887.260152
51,Mid|5,81887.394196
52,Mid|5,81887.52824
53,Mid|5,81887.729307
54,Mid|5,81887.930373
54,Left|8,81888.131439
55,Mid|5,81888.16495
55,Left|8,81888.16495
56,Mid|5,81888.399528
56,Left|6,81888.533572
57,Mid|5,81888.600594
58,Dashboard|8,81888.768149
59,Dashboard|4,81888.969216
60,Dashboard|4,81889.170282
60,Left|5,81889.203793
61,Mid|5,81889.538904
62,Mid|5,81889.672948
63,Mid|5,81889.773481
64,Mid|5,81890.008059
65,Mid|5,81890.510724
66,Mid|5,81890.644769
67,Mid|5,81891.046901
68,Mid|5,81891.214457
68,Right|7,81891.214457
69,Mid|5,81891.348501
70,Mid|5,81891.549567
71,Mid|5,81891.750633
72,Mid|5,81891.985211
73,Mid|5,81892.219788
74,Dashboard|5,81892.554899
75,Dashboard|8,81892.655432
76,Dashboard|6,81892.890009
77,Dashboard|6,81893.024054
78,Dashboard|6,81893.124587
78,Left|5,81893.158098
79,Dashboard|5,81893.325653
80,Left|2,81893.627253
80,Mid|5,81893.627253
81,Mid|5,81893.86183
82,Mid|5,81894.096407
82,Left|9,81894.129919
83,Mid|5,81894.297474
84,Mid|5,81894.532051
85,Mid|5,81894.733118
86,Mid|5,81894.967695
87,Mid|5,81895.235783
88,Mid|5,81895.403339
89,Mid|5,81895.537383
90,Mid|5,81895.738449
91,Mid|5,81895.973027
92,Mid|5,81896.207604
93,Mid|5,81896.40867
94,Mid|5,81896.643248
95,Mid|5,81896.877825
96,Mid|5,81897.011869
97,Mid|5,81897.246447
98,Mid|5,81897.481024
99,Mid|5,81897.682091
100,Mid|5,81897.916668
101,Mid|5,81898.151245
101,Left|9,81898.218267
102,Mid|5,81898.218267
102,Left|9,81898.218267
103,Mid|5,81898.452845
104,Mid|5,81898.653911
105,Mid|5,81898.888489
106,Mid|5,81899.089555
107,Mid|5,81899.190088
108,Mid|5,81899.391154
109,Mid|5,81899.625732
110,Dashboard|6,81899.860309
111,Dashboard|6,81900.094887
111,Left|4,81900.19542
112,Dashboard|4,81900.295953
112,Left|6,81900.53053
113,Mid|5,81900.664575
114,Mid|5,81900.899152
115,Left|9,81901.100218
114,Left|9,81901.100218
115,Mid|5,81901.100218
116,Dashboard|5,81901.301285
117,Dashboard|5,81901.502351
118,Dashboard|5,81901.736928
118,Mid|1,81901.803951
119,Dashboard|6,81901.837462
120,Mid|5,81902.072039
121,Mid|5,81902.239594
122,Mid|5,81902.440661
123,Mid|5,81902.775771
124,Mid|5,81902.842793
125,Mid|5,81903.077371
126,Mid|5,81903.479503
127,Mid|5,81903.68057
128,Mid|6,81903.982169
129,Mid|6,81904.183236
130,Mid|5,81904.451324
131,Mid|5,81904.618879
132,Mid|5,81904.853457
133,Mid|5,81905.088034
133,Left|8,81905.255589
134,Mid|5,81905.2891
135,Mid|5,81905.523678
136,Mid|5,81905.758255
137,Mid|5,81905.959322
138,Mid|5,81906.193899
139,Mid|5,81906.394965
140,Mid|5,81906.596032
141,Mid|5,81906.797098
142,Mid|5,81907.031675
143,Mid|5,81907.266253
144,Mid|5,81907.467319
145,Mid|5,81907.701897
146,Mid|5,81907.80243
147,Mid|5,81908.037007
148,Dashboard|5,81908.539673
149,Mid|5,81908.807761
150,Mid|5,81908.874784
151,Mid|5,81909.109361
152,Mid|5,81909.343938
153,Mid|5,81909.477983
154,Mid|5,81909.71256
155,Mid|5,81910.04767
156,Mid|5,81910.282248
157,Mid|5,81910.483314
157,Left|3,81910.516825
158,Mid|5,81910.717892
159,Mid|5,81910.918958
160,Mid|5,81911.153535
161,Dashboard|6,81911.354602
161,Left|5,81911.388113
162,Left|4,81911.555668
162,Dashboard|5,81911.555668
163,Mid|5,81911.756734
164,Mid|5,81911.890779
165,Mid|5,81912.125356
166,Mid|5,81912.359933
167,Mid|5,81912.561
168,Dashboard|8,81912.89611
169,Dashboard|5,81913.130688
170,Mid|5,81913.331754
171,Mid|5,81913.53282
171,Left|3,81913.700376
172,Dashboard|7,81913.83442
172,Left|2,81913.901442
173,Mid|5,81914.203042
174,Mid|5,81914.404108
175,Mid|5,81914.638685
176,Mid|5,81914.873263
177,Mid|5,81915.074329
178,Mid|5,81915.275395
179,Dashboard|5,81915.476462
180,Dashboard|5,81915.644017
181,Mid|5,81915.945616
182,Mid|5,81916.04615
183,Mid|5,81916.247216
184,Mid|5,81916.481793
185,Mid|5,81916.716371
186,Mid|5,81916.917437
186,Left|8,81917.01797
187,Mid|5,81917.118503
188,Mid|5,81917.353081
189,Mid|5,81917.487125
190,Mid|5,81917.788725
191,Mid|5,81917.922769
192,Mid|5,81918.056813
193,Mid|5,81918.257879
194,Mid|5,81918.492457
195,Mid|5,81918.626501
196,Mid|5,81918.827567
197,Mid|5,81919.062145
198,Mid|5,81919.263211
198,Left|9,81919.263211
197,Left|9,81919.263211
199,Mid|5,81919.497789
200,Mid|5,81919.598322
201,Mid|5,81919.799388
202,Mid|5,81919.899921
203,Mid|5,81920.134499
204,Mid|5,81920.369076
205,Mid|5,81920.737698
206,Mid|5,81920.80472
207,Mid|5,81921.039297
208,Mid|5,81921.173341
209,Mid|5,81921.307386
210,Mid|5,81921.374408
211,Mid|5,81921.608985
212,Mid|5,81921.843562
213,Mid|5,81922.044629
214,Mid|5,81922.279206
215,Mid|5,81922.379739
216,Mid|5,81922.580806
217,Dashboard|5,81922.815383
218,Mid|5,81923.049961
219,Mid|5,81923.251027
220,Mid|5,81923.452093
221,Mid|5,81923.686671
222,Mid|5,81923.854226
223,Mid|5,81923.954759
224,Mid|5,81924.155825
225,Mid|5,81924.390403
226,Mid|5,81924.591469
227,Mid|5,81925.060624
228,Mid|5,81925.295201
229,Mid|5,81925.496268
230,Mid|5,81925.730845
231,Mid|5,81925.965422
232,Mid|5,81926.166489
232,Left|3,81926.334044
233,Mid|5,81926.401066
234,Mid|5,81926.635644
235,Mid|5,81926.970754
235,Left|2,81927.071287
236,Mid|5,81927.205332
237,Mid|5,81927.406398
238,Mid|5,81927.640975
239,Mid|5,81927.875553
240,Mid|5,81928.076619
240,Left|3,81928.210663
241,Mid|5,81928.311196
242,Mid|5,81928.478752
243,Mid|5,81928.679818
244,Mid|5,81928.847373
245,Mid|5,81929.081951
246,Mid|5,81929.249506
247,Dashboard|5,81929.38355
248,Mid|5,81929.618128
248,Left|3,81929.718661
249,Mid|5,81929.852705
250,Mid|5,81930.053771
251,Mid|5,81930.187816
252,Mid|5,81930.388882
253,Mid|5,81930.623459
254,Mid|5,81930.757504
255,Mid|5,81930.891548
256,Mid|5,81931.092614
257,Mid|5,81931.327192
258,Mid|5,81931.427725
259,Mid|5,81931.662302
259,Left|8,81931.796346
260,Mid|2,81931.829857
261,Mid|2,81932.064435
262,Mid|5,81932.265501
262,Left|9,81932.299012
263,Mid|5,81932.734656
264,Mid|5,81932.8687
264,Right|4,81932.902211
265,Mid|5,81932.969233
266,Dashboard|8,81933.103278
267,Mid|5,81933.304344
268,Mid|5,81933.404877
268,Left|9,81933.50541
269,Mid|5,81934.008076
269,Left|9,81934.075098
270,Mid|5,81934.242654
271,Mid|4,81934.44372
272,Mid|5,81934.678297
273,Mid|5,81934.745319
274,Mid|5,81935.180963
275,Mid|5,81935.382029
275,Left|8,81935.382029
274,Left|8,81935.382029
276,Mid|5,81935.516074
277,Mid|5,81935.650118
278,Mid|5,81935.884695
279,Mid|5,81936.119273
280,Mid|5,81936.286828
280,Left|2,81936.35385
281,Mid|5,81936.621939
282,Mid|5,81936.755983
283,Mid|5,81936.957049
284,Mid|5,81937.124604
285,Mid|5,81937.325671
285,Left|9,81937.392693
286,Mid|5,81937.459715
287,Mid|5,81937.694292
288,Mid|5,81937.895359
289,Mid|5,81938.062914
290,Mid|5,81938.163447
291,Mid|5,81938.26398
292,Mid|5,81938.666113
293,Mid|5,81938.766646
293,Left|8,81938.934201
294,Left|8,81938.934201
294,Mid|5,81938.934201
295,Dashboard|5,81939.135268
295,Left|3,81939.269312
296,Dashboard|6,81939.436867
297,Mid|5,81939.604423
298,Mid|5,81939.738467
299,Mid|4,81939.973044
300,Mid|4,81940.174111
301,Mid|5,81940.408688
302,Mid|5,81940.77731
303,Dashboard|5,81941.011887
303,Left|3,81941.045398
304,Dashboard|8,81941.11242
305,Dashboard|8,81941.179442
306,Dashboard|7,81941.279975
307,Mid|5,81941.481042
307,Left|8,81941.548064
307,Right|8,81941.615086
308,Mid|4,81941.682108
309,Mid|4,81941.816152
310,Mid|4,81942.017219
310,Left|8,81942.117752
311,Mid|4,81942.251796
312,Mid|4,81942.452862
312,Left|9,81942.553396
313,Mid|4,81942.586907
314,Mid|5,81942.787973
315,Mid|5,81942.955528
316,Mid|5,81943.089573
317,Mid|5,81943.32415
318,Mid|5,81943.491705
319,Mid|5,81943.65926
320,Mid|5,81943.860327
321,Mid|5,81944.027882
322,Mid|5,81944.228948
323,Mid|5,81944.430015
324,Mid|5,81944.631081
325,Mid|5,81944.798636
326,Mid|5,81944.89917
327,Mid|5,81944.966192
328,Mid|5,81945.133747
329,Mid|5,81945.267791
330,Mid|5,81945.468858
330,Right|2,81945.636413
331,Mid|5,81945.669924
332,Mid|5,81945.904501
333,Mid|5,81946.105568
334,Mid|5,81946.340145
335,Mid|5,81946.574722
336,Dashboard|8,81946.943344
337,Mid|5,81947.412499
338,Mid|5,81947.513032
339,Mid|5,81947.747609
340,Mid|5,81947.948676
341,Mid|5,81948.183253
342,Mid|5,81948.384319
343,Mid|5,81948.551875
344,Mid|5,81948.786452
345,Mid|5,81949.02103
346,Mid|5,81949.222096
346,Left|9,81949.322629
347,Mid|5,81949.456673
348,Mid|5,81949.65774
349,Mid|5,81949.758273
349,Left|9,81949.791784
350,Mid|5,81949.99285
351,Mid|5,81950.227428
352,Mid|5,81950.428494
352,Left|2,81950.428494
351,Left|2,81950.428494
353,Mid|5,81950.663071
354,Dashboard|8,81950.998182
355,Mid|5,81951.232759
356,Mid|5,81951.299781
357,Mid|5,81951.534359
358,Mid|5,81951.768936
359,Mid|5,81951.90298
360,Mid|5,81951.970003
360,Left|6,81952.104047
361,Mid|5,81952.20458
362,Mid|5,81952.439157
363,Mid|5,81952.573202
364,Mid|5,81952.874801
365,Mid|5,81952.941823
366,Mid|5,81953.176401
367,Mid|5,81953.377467
368,Mid|5,81953.612044
369,Mid|5,81953.846622
370,Mid|5,81954.047688
371,Mid|5,81954.282265
372,Mid|5,81954.516843
373,Mid|5,81954.717909
374,Mid|5,81954.952487
375,Mid|5,81955.38813
376,Mid|5,81955.589197
377,Mid|5,81955.790263
378,Mid|5,81956.058352
379,Mid|5,81956.225907
380,Mid|5,81956.493995
381,Mid|5,81956.795595
381,Right|7,81956.829106
382,Mid|5,81956.896128
383,Mid|5,81957.097194
384,Mid|5,81957.331772
385,Mid|5,81957.566349
386,Dashboard|5,81957.700393
387,Dashboard|8,81957.767415
387,Left|1,81957.800926
388,Dashboard|8,81957.867949
389,Mid|5,81958.069015
390,Mid|5,81958.270081
391,Mid|5,81958.504659
392,Mid|5,81958.605192
393,Mid|5,81958.806258
394,Mid|5,81959.040836
394,Left|3,81959.107858
395,Mid|5,81959.275413
396,Mid|5,81959.476479
397,Mid|6,81960.012656
398,Mid|5,81960.247234
398,Left|2,81960.381278
399,Mid|5,81960.582344
400,Mid|5,81960.716388
401,Mid|5,81960.950966
402,Mid|2,81961.219054
403,Mid|5,81961.420121
404,Mid|5,81961.587676
405,Right|2,81961.822253
405,Mid|5,81961.822253
404,Right|2,81961.822253
406,Mid|5,81962.056831
407,Mid|5,81962.291408
408,Mid|5,81962.525985
409,Mid|5,81962.727052
410,Dashboard|8,81962.99514
410,Right|5,81963.062162
411,Mid|5,81963.29674
412,Mid|5,81963.531317
413,Mid|5,81963.665361
414,Mid|5,81963.832917
415,Mid|5,81963.966961
416,Mid|5,81964.067494
417,Mid|5,81964.302071
418,Mid|5,81964.536649
419,Mid|5,81964.737715
420,Mid|5,81964.972293
421,Mid|5,81965.20687
422,Mid|5,81965.340914
423,Mid|5,81965.474958
424,Mid|5,81965.676025
425,Mid|5,81965.944113
426,Mid|5,81966.14518
427,Mid|5,81966.245713
428,Dashboard|8,81966.413268
428,Left|2,81966.614334
429,Mid|5,81966.714868
430,Mid|5,81966.815401
431,Mid|5,81967.049978
432,Mid|5,81967.318067
433,Mid|5,81967.787221
434,Mid|5,81967.954777
435,Mid|5,81968.122332
436,Mid|5,81968.323398
437,Mid|5,81968.490954
438,Mid|4,81968.591487
439,Mid|5,81968.759042
440,Mid|5,81968.993619
441,Mid|5,81969.496285
442,Mid|5,81969.730863
443,Mid|5,81969.96544
444,Mid|5,81970.065973
445,Mid|5,81970.166506
446,Mid|5,81970.401084
447,Mid|5,81970.468106
448,Mid|5,81970.702683
449,Mid|5,81970.937261
450,Mid|5,81971.138327
451,Mid|5,81971.272371
452,Mid|5,81971.372904
453,Mid|5,81971.573971
454,Mid|5,81971.808548
455,Mid|5,81972.009615
456,Mid|5,81972.311214
457,Mid|5,81972.445258
458,Mid|5,81972.679836
459,Mid|5,81972.880902
460,Mid|5,81973.014946
461,Mid|5,81973.115479
462,Mid|5,81973.283035
463,Mid|5,81973.484101
464,Dashboard|8,81973.785701
465,Dashboard|6,81973.919745
466,Mid|5,81974.288366
467,Mid|5,81974.422411
468,Mid|5,81974.656988
469,Mid|5,81974.757521
470,Mid|5,81974.925076
471,Mid|5,81975.159654
472,Mid|5,81975.36072
473,Mid|5,81975.595298
474,Mid|5,81975.729342
475,Mid|4,81975.896897
476,Mid|4,81976.131475
477,Mid|5,81976.29903
478,Mid|5,81976.399563
479,Mid|5,81976.567118
480,Mid|5,81976.801696
481,Mid|5,81976.93574
482,Mid|5,81977.103295
483,Mid|4,81977.371384
484,Mid|5,81977.740005
485,Mid|5,81977.974583
486,Mid|5,81978.20916
487,Mid|5,81978.410226
488,Mid|5,81978.644804
489,Mid|5,81978.879381
490,Mid|5,81979.013425
491,Mid|5,81979.214492
492,Mid|5,81979.449069
493,Mid|5,81979.616624
494,Mid|4,81979.918224
495,Mid|4,81980.052268
496,Mid|5,81980.219823
497,Mid|5,81980.42089
498,Mid|4,81980.722489
499,Mid|4,81980.789511
500,Mid|4,81980.957067
501,Mid|4,81981.091111
502,Mid|5,81981.359199
503,Mid|5,81981.560266
504,Mid|5,81981.761332
505,Mid|4,81982.029421
506,Mid|4,81982.263998
507,Mid|5,81982.465064
508,Mid|5,81982.63262
509,Mid|5,81983.135285
510,Mid|5,81983.302841
511,Dashboard|8,81983.436885
512,Mid|5,81983.637951
513,Mid|5,81983.872529
514,Mid|5,81984.073595
515,Mid|5,81984.207639
516,Mid|5,81984.341683
517,Mid|5,81984.576261
518,Mid|4,81984.743816
519,Mid|4,81984.978394
520,Mid|5,81985.078927
521,Mid|5,81985.17946
522,Mid|5,81985.380526
523,Mid|2,81985.548082
523,Dashboard|8,81985.548082
524,Mid|5,81985.81617
525,Mid|5,81985.950214
526,Mid|4,81986.218303
527,Mid|5,81986.519902
528,Mid|5,81986.720968
529,Mid|5,81986.955546
530,Mid|5,81987.123101
531,Mid|5,81987.357679
532,Mid|5,81987.491723
533,Mid|5,81987.625767
534,Mid|5,81987.7263
535,Mid|5,81987.927367
536,Mid|5,81988.295988
537,Mid|5,81988.463543
538,Mid|5,81988.597588
539,Mid|5,81988.765143
540,Mid|5,81988.966209
541,Mid|5,81989.200787
542,Mid|5,81989.435364
543,Mid|5,81989.63643
544,Mid|5,81989.871008
545,Mid|5,81990.105585
546,Mid|5,81990.306652
546,Left|2,81990.407185
547,Mid|5,81990.541229
548,Mid|5,81990.742295
549,Mid|5,81991.110917
550,Mid|5,81991.177939
551,Mid|5,81991.412516
552,Mid|5,81991.647094
553,Mid|5,81991.84816
554,Mid|5,81992.082738
555,Mid|5,81992.283804
556,Mid|5,81992.518381
557,Mid|5,81992.752959
558,Mid|5,81992.954025
559,Mid|5,81993.188602
560,Mid|5,81993.389669
560,Right|4,81993.523713
561,Mid|5,81993.624246
562,Mid|5,81993.825313
563,Mid|5,81994.361489
564,Mid|5,81994.495534
565,Mid|5,81994.730111
566,Mid|5,81994.931177
567,Mid|5,81995.165755
568,Mid|5,81995.601399
569,Mid|5,81995.835976
570,Mid|5,81996.037042
571,Mid|5,81996.305131
572,Mid|5,81996.506197
573,Mid|5,81996.707263
574,Mid|5,81996.941841
575,Mid|5,81997.109396
576,Mid|5,81997.209929
577,Mid|5,81997.310462
578,Mid|5,81997.54504
579,Mid|5,81997.88015
580,Mid|5,81998.047706
581,Mid|5,81998.282283
582,Mid|5,81998.483349
582,Left|3,81998.51686
583,Mid|5,81998.717927
584,Mid|5,81998.952504
585,Dashboard|5,81999.321126
586,Left|4,81999.522192
585,Left|4,81999.522192
586,Dashboard|8,81999.522192
587,Mid|5,81999.75677
588,Mid|5,81999.857303
589,Mid|5,82000.09188
590,Mid|5,82000.292947
591,Mid|5,82000.460502
592,Mid|5,82000.628057
593,Mid|5,82000.862634
594,Mid|5,82001.097212
595,Mid|5,82001.264767
596,Mid|5,82001.499345
597,Dashboard|8,82001.800944
598,Dashboard|8,82001.934988
598,Mid|2,82002.00201
598,Left|5,82002.069033
599,Mid|5,82002.169566
600,Mid|5,82002.404143
601,Mid|5,82002.605209
602,Mid|5,82002.873298
603,Mid|5,82003.074364
604,Mid|5,82003.174897
605,Mid|5,82003.275431
606,Dashboard|6,82003.677563
607,Dashboard|6,82003.811607
607,Left|4,82003.811607
608,Mid|5,82004.079696
609,Mid|5,82004.280762
610,Mid|5,82004.51534
611,Mid|5,82004.682895
611,Left|3,82004.85045
612,Mid|5,82004.917472
613,Mid|5,82005.286094
614,Mid|5,82005.48716
615,Mid|5,82005.721738
616,Dashboard|5,82005.922804
616,Left|3,82005.956315
617,Dashboard|8,82005.989826
617,Left|2,82006.056848
618,Mid|5,82006.291426
619,Mid|5,82006.42547
620,Mid|5,82006.660047
621,Mid|5,82006.861114
622,Mid|5,82007.028669
623,Mid|5,82007.229735
624,Mid|5,82007.665379
625,Mid|5,82007.866445
625,Right|7,82007.899956
626,Mid|5,82008.101023
627,Mid|5,82008.3356
628,Mid|5,82008.97231
629,Mid|5,82009.173377
630,Mid|5,82009.407954
631,Mid|5,82009.642531
632,Mid|5,82009.843598
633,Mid|5,82010.078175
634,Mid|5,82010.279241
635,Mid|5,82010.480308
636,Mid|5,82010.580841
637,Mid|5,82010.815418
638,Mid|5,82011.049996
639,Mid|5,82011.251062
640,Mid|5,82011.485639
641,Mid|5,82011.653195
642,Mid|5,82011.887772
643,Mid|5,82012.12235
644,Mid|5,82012.222883
645,Mid|5,82012.490971
646,Mid|5,82012.692038
647,Mid|5,82012.893104
648,Dashboard|8,82013.228214
649,Mid|5,82013.429281
650,Mid|5,82013.563325
651,Mid|5,82013.797902
652,Mid|5,82013.931947
653,Mid|5,82014.065991
654,Mid|5,82014.267057
655,Mid|5,82014.501635
656,Mid|5,82014.702701
657,Mid|5,82014.937278
658,Mid|5,82015.138345
659,Mid|5,82015.272389
660,Mid|5,82015.406433
661,Mid|5,82015.540477
662,Mid|5,82015.775055
662,Left|3,82015.808566
663,Mid|5,82015.976121
664,Mid|5,82016.210698
665,Mid|5,82016.378254
666,Mid|5,82016.612831
667,Mid|5,82016.847409
668,Mid|5,82017.048475
669,Mid|5,82017.283052
670,Mid|5,82017.484119
671,Mid|5,82017.618163
671,Right|4,82017.819229
672,Mid|5,82017.85274
673,Mid|5,82017.986785
674,Mid|5,82018.221362
675,Mid|5,82018.321895
676,Mid|5,82018.455939
677,Mid|5,82018.690517
678,Mid|5,82018.891583
679,Mid|5,82019.092649
680,Mid|5,82019.327227
681,Mid|5,82019.561804
682,Mid|5,82019.762871
683,Mid|5,82019.997448
684,Mid|5,82020.131492
685,Mid|5,82020.299047
686,Mid|5,82020.533625
687,Mid|5,82020.634158
688,Mid|5,82020.835224
689,Mid|5,82021.036291
690,Mid|5,82021.237357
691,Mid|5,82021.438423
692,Mid|5,82021.673001
693,Mid|5,82021.874067
694,Mid|5,82022.108644
695,Mid|5,82022.309711
695,Right|7,82022.510777
696,Mid|5,82022.544288
697,Mid|5,82022.778866
698,Mid|5,82022.979932
699,Mid|5,82023.214509
700,Mid|5,82023.415576
701,Dashboard|5,82023.750686
702,Mid|5,82023.951753
703,Mid|5,82024.18633
704,Mid|5,82024.420907
705,Mid|5,82024.621974
706,Mid|5,82024.789529
707,Mid|5,82024.990595
708,Mid|5,82025.359217
708,Right|7,82025.392728
709,Mid|5,82025.493261
710,Mid|5,82025.727839
711,Mid|5,82025.861883
712,Mid|5,82025.995927
713,Mid|5,82026.09646
714,Mid|5,82026.297527
715,Mid|5,82026.565615
715,Right|1,82026.599126
716,Mid|5,82026.699659
717,Mid|5,82026.934237
718,Mid|5,82027.135303
719,Mid|5,82027.36988
720,Mid|5,82027.470414
721,Mid|5,82027.67148
722,Mid|5,82027.906057
723,Mid|5,82028.207657
724,Mid|5,82028.30819
725,Mid|5,82028.442234
726,Mid|4,82028.710323
727,Mid|4,82028.9449
728,Mid|5,82029.078944
729,Mid|5,82029.280011
730,Mid|5,82029.682143
731,Mid|5,82029.916721
732,Mid|5,82030.017254
733,Mid|5,82030.21832
734,Mid|5,82030.452898
735,Mid|4,82030.653964
736,Mid|4,82030.788008
737,Mid|5,82030.989075
738,Mid|5,82031.190141
739,Mid|5,82031.391207
740,Mid|5,82031.49174
741,Mid|5,82031.625785
741,Right|4,82031.692807
742,Mid|5,82032.12845
743,Mid|5,82032.296006
744,Mid|4,82032.564094
745,Mid|4,82032.698138
746,Mid|5,82033.100271
746,Left|3,82033.267826
747,Mid|5,82033.334849
748,Mid|5,82033.569426
749,Mid|5,82033.70347
750,Mid|5,82033.904536
751,Mid|4,82034.00507
752,Mid|5,82034.440713
753,Mid|5,82034.675291
754,Dashboard|7,82034.842846
755,Dashboard|8,82034.943379
756,Mid|5,82035.177957
757,Mid|5,82035.312001
758,Mid|4,82035.479556
759,Mid|4,82035.714134
760,Mid|5,82035.9152
761,Mid|5,82036.049244
762,Mid|5,82036.149777
763,Mid|2,82036.317333
764,Mid|5,82036.585421
765,Mid|5,82036.719465
766,Mid|5,82037.255642
767,Mid|4,82037.523731
768,Mid|4,82037.724797
769,Mid|5,82037.992885
770,Mid|5,82038.294485
771,Mid|5,82038.529062
772,Mid|5,82038.696618
773,Mid|5,82038.76364
774,Mid|5,82038.964706
775,Mid|5,82039.132261
776,Mid|5,82039.668438
777,Mid|5,82039.903016
778,Mid|5,82040.104082
779,Mid|5,82040.606748
780,Mid|5,82040.707281
781,Mid|5,82040.874836
782,Mid|5,82041.042392
783,Mid|5,82041.209947
784,Mid|5,82041.411013
785,Mid|5,82041.61208
786,Mid|5,82041.846657
787,Mid|5,82042.081234
788,Mid|5,82042.282301
789,Mid|5,82042.516878
790,Mid|5,82042.617411
791,Mid|5,82042.851989
792,Mid|5,82043.019544
793,Mid|5,82043.120077
794,Mid|5,82043.254121
795,Mid|5,82043.388166
796,Mid|5,82043.589232
797,Mid|5,82043.823809
798,Mid|5,82043.924342
799,Mid|5,82044.125409
800,Mid|5,82044.393497
801,Mid|5,82044.561053
802,Mid|5,82044.762119
803,Mid|5,82044.996696
804,Mid|5,82045.197763
805,Mid|5,82045.365318
806,Mid|5,82045.599895
807,Mid|5,82045.767451
808,Mid|5,82046.002028
809,Mid|5,82046.203094
810,Mid|5,82046.437672
811,Mid|5,82046.672249
812,Mid|5,82046.873315
813,Mid|5,82047.107893
814,Mid|5,82047.34247
815,Mid|5,82047.543537
816,Mid|5,82047.778114
817,Mid|5,82047.945669
818,Mid|5,82048.180247
819,Mid|5,82048.381313
820,Mid|5,82048.61589
821,Mid|5,82048.850468
821,Right|1,82048.883979
822,Mid|5,82049.051534
823,Mid|5,82049.286112
824,Mid|5,82049.520689
825,Mid|5,82049.688244
826,Mid|5,82049.922822
827,Mid|5,82050.123888
828,Mid|5,82050.358465
829,Mid|5,82050.82762
830,Mid|5,82051.028687
831,Mid|5,82051.263264
832,Mid|5,82051.497841
833,Mid|5,82051.564863
834,Mid|5,82051.799441
835,Mid|5,82052.034018
836,Mid|5,82052.235085
837,Mid|5,82052.469662
838,Mid|5,82052.704239
839,Mid|5,82052.905306
840,Mid|5,82053.139883
841,Mid|5,82053.508505
841,Right|7,82053.542016
842,Mid|5,82053.609038
843,Mid|5,82053.743082
844,Mid|5,82053.944148
845,Mid|5,82054.178726
846,Mid|5,82054.413303
845,Left|2,82054.413303
846,Left|2,82054.413303
847,Mid|5,82054.61437
848,Mid|5,82055.050013
849,Mid|5,82055.150547
849,Right|2,82055.184058
850,Mid|5,82055.351613
851,Mid|5,82055.58619
852,Mid|5,82055.787257
853,Mid|5,82056.021834
854,Mid|5,82056.256411
855,Mid|5,82056.457478
856,Mid|5,82056.692055
857,Dashboard|8,82056.85961
858,Mid|5,82057.127699
859,Mid|5,82057.362276
860,Mid|5,82057.596854
861,Mid|5,82057.79792
862,Mid|5,82058.032497
863,Mid|5,82058.166542
864,Mid|5,82058.43463
865,Mid|5,82058.535163
866,Mid|5,82058.73623
867,Mid|5,82058.970807
868,Mid|5,82059.171873
869,Mid|5,82059.641028
870,Mid|5,82059.842094
871,Mid|5,82059.942628
872,Mid|5,82060.177205
873,Mid|5,82060.411782
874,Mid|5,82060.545827
875,Mid|5,82060.746893
876,Mid|5,82060.947959
877,Mid|5,82061.249559
878,Mid|5,82061.417114
879,Mid|5,82061.651692
880,Mid|5,82061.819247
881,Mid|5,82062.053824
882,Mid|5,82062.288402
882,Right|7,82062.288402
883,Mid|5,82062.489468
884,Mid|5,82062.590001
885,Mid|5,82062.85809
886,Mid|5,82063.059156
887,Mid|5,82063.293733
888,Mid|5,82063.4948
889,Mid|5,82063.729377
890,Mid|5,82063.82991
891,Mid|5,82064.064488
892,Mid|5,82064.165021
893,Mid|5,82064.634176
894,Mid|5,82064.734709
895,Mid|5,82064.868753
896,Mid|5,82065.069819
897,Mid|5,82065.270886
898,Mid|5,82065.505463
899,Mid|5,82065.673018
899,Right|2,82065.907596
900,Dashboard|8,82066.008129
901,Dashboard|8,82066.108662
902,Dashboard|6,82066.443773
903,Mid|5,82066.577817
904,Mid|5,82066.812394
905,Mid|5,82066.912927
906,Mid|5,82067.147505
