from_surface,to_surface,world_timestamp,next_world_timestamp,transition_duration
Dashboard,Dashboard,523378.007653,523378.108186,0.1005330000189133
Dashboard,Dashboard,523378.108186,523378.175207,0.06702099996618927
Dashboard,Dashboard,523378.175207,523378.309251,0.13404400000581518
Dashboard,Dashboard,523378.309251,523378.878935,0.5696839999873191
Dashboard,Dashboard,523378.878935,523379.113511,0.23457600001711398
Dashboard,Dashboard,523379.113511,523379.281066,0.16755499999271706
Dashboard,Mid,523379.281066,523380.152348,0.8712819999782369
Mid,Left,523380.152348,523381.057141,0.9047930000233464
Left,Left,523381.057141,523381.258207,0.20106599997961894
Left,Left,523381.258207,523381.291717,0.03351000003749505
Left,Right,523381.291717,523382.56513,1.273412999988068
Right,Left,523382.56513,523382.56513,0.0
Left,Mid,523382.56513,523383.134815,0.5696849999949336
Mid,Right,523383.134815,523383.536945,0.40213000000221655
Right,Right,523383.536945,523383.704499,0.16755399998510256
Right,Left,523383.704499,523383.771521,0.06702200003201142
Left,Mid,523383.771521,523384.140141,0.3686199999647215
Mid,Dashboard,523384.140141,523384.140141,0.0
Dashboard,Mid,523384.140141,523385.480575,1.3404340000124648
Mid,Mid,523385.480575,523385.581108,0.1005330000189133
Mid,Mid,523385.581108,523387.390694,1.8095859999884851
Mid,Right,523387.390694,523388.161444,0.7707500000251457
Right,Left,523388.161444,523388.228466,0.06702199997380376
Left,Left,523388.228466,523388.228466,0.0
Left,Right,523388.228466,523388.228466,0.0
Right,Right,523388.228466,523388.39602,0.16755399998510256
Right,Right,523388.39602,523388.463042,0.06702200003201142
Right,Mid,523388.463042,523388.563574,0.1005320000112988
Mid,Right,523388.563574,523388.664107,0.10053299996070564
Right,Right,523388.664107,523389.066237,0.40213000000221655
Right,Right,523389.066237,523389.099748,0.03351099998690188
Right,Right,523389.099748,523389.20028,0.1005320000112988
Right,Left,523389.20028,523389.334324,0.13404400000581518
Left,Mid,523389.334324,523391.680084,2.345759999996517
Mid,Mid,523391.680084,523394.528507,2.8484230000176467
Mid,Mid,523394.528507,523395.600855,1.0723480000160635
Mid,Mid,523395.600855,523396.472137,0.8712819999782369
Mid,Right,523396.472137,523397.544485,1.0723480000160635
Right,Mid,523397.544485,523397.577995,0.033509999979287386
Mid,Mid,523397.577995,523398.415767,0.8377719999989495
Mid,Mid,523398.415767,523398.985452,0.5696849999949336
Mid,Mid,523398.985452,523399.32056,0.3351080000284128
Mid,Mid,523399.32056,523399.890245,0.5696849999949336
Mid,Right,523399.890245,523399.990777,0.1005320000112988
Right,Mid,523399.990777,523400.024288,0.03351099998690188
Mid,Right,523400.024288,523401.766853,1.7425649999640882
Right,Left,523401.766853,523401.867386,0.1005330000189133
Left,Right,523401.867386,523401.967918,0.1005320000112988
Right,Right,523401.967918,523404.648787,2.6808689999743365
Right,Mid,523404.648787,523404.682298,0.03351100004510954
Mid,Mid,523404.682298,523404.816341,0.13404299999820068
Mid,Right,523404.816341,523404.816341,0.0
Right,Mid,523404.816341,523406.961036,2.1446949999663047
Mid,Right,523406.961036,523407.564232,0.6031959999818355
Right,Right,523407.564232,523408.502536,0.9383040000102483
Right,Right,523408.502536,523408.636579,0.13404299999820068
Right,Mid,523408.636579,523408.67009,0.03351100004510954
