fixationid,surface,world_timestamp,world_index,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf,aoi,aoi_id,next_fixation_id,next_world_timestamp,next_aoi,transition,transition_duration,from_surface,to_surface
154,Mid,2759.807761,1019,2759.8163510000004,217.87749999975856,0.8181703367381519,0.4631569944322109,0.3461065851151943,0.4612340033054352,0.3568169474601745,True,5,Mid|5,154.0,2759.807761,Left|3,Mid|5 -> Left|3,0.0,Mid,Left
154,Left,2759.807761,1019,2759.8163510000004,217.87749999975856,0.8181703367381519,0.7342827320098877,0.2044489979743957,0.7342827320098877,0.2044489979743957,True,3,Left|3,155.0,2760.042339,Mid|5,Left|3 -> Mid|5,0.2345780000000559,Left,Mid
159,Mid,2760.913627,1052,2760.925913,217.87799999992785,0.5847014659440232,0.43048984557390213,0.35890012979507446,0.4298780560493469,0.3554476201534271,True,5,Mid|5,159.0,2760.98065,Left|8,Mid|5 -> Left|8,0.0670230000000629,Mid,Left
159,Left,2760.98065,1054,2760.925913,217.87799999992785,0.5847014659440232,0.5539047122001648,0.7391892671585083,0.5539047122001648,0.7391892671585083,True,8,Left|8,160.0,2761.148205,Mid|2,Left|8 -> Mid|2,0.16755499999999302,Left,Mid
166,Mid,2762.421627,1097,2762.410709,217.8780000003826,1.4775289162617862,0.4608077960354941,0.35249410782541546,0.4633300304412842,0.3597201704978943,True,5,Mid|5,166.0,2762.622693,Left|8,Mid|5 -> Left|8,0.20106599999962782,Mid,Left
167,Left,2762.622693,1103,2762.632622,217.87749999975856,1.1907984904523383,0.659638524055481,0.6994208991527557,0.6296868324279785,0.6993630528450012,True,8,Left|8,167.0,2762.622693,Mid|5,Left|8 -> Mid|5,0.0,Left,Mid
190,Mid,2767.448291,1247,2767.462244,217.87799999992785,1.0726506566886955,0.3275413438677787,0.335764866322279,0.3312703669071197,0.3583469092845917,True,4,Mid|4,190.0,2767.615847,Left|8,Mid|4 -> Left|8,0.1675559999998768,Mid,Left
190,Left,2767.615847,1252,2767.462244,217.87799999992785,1.0726506566886955,0.5264191627502441,0.7587161064147949,0.5264191627502441,0.7587161064147949,True,8,Left|8,191.0,2767.682869,Mid|4,Left|8 -> Mid|4,0.0670220000001791,Left,Mid
193,Mid,2767.917447,1261,2767.9222085,137.1819999994841,1.4255653787631457,0.405392187833786,0.39220879673957826,0.4041247069835663,0.3857349157333374,True,5,Mid|5,192.0,2767.917447,Left|8,Mid|5 -> Left|8,0.0,Mid,Left
194,Left,2768.051491,1265,2768.0634255,100.86950000004435,1.4471971664929504,0.6719392538070679,0.1670504063367843,0.6719392538070679,0.1670504063367843,True,3,Left|3,194.0,2768.051491,Mid|5,Left|3 -> Mid|5,0.0,Left,Mid
196,Mid,2768.386602,1275,2768.390242,217.87749999975856,1.4791737197824364,0.5102880038321018,0.4171142056584358,0.4956467449665069,0.4144086241722107,True,5,Mid|5,196.0,2768.62118,Left|8,Mid|5 -> Left|8,0.2345780000000559,Mid,Left
197,Left,2768.62118,1282,2768.6121545,217.8780000003826,1.4832472143043458,0.5351898670196533,0.7647593021392822,0.5351898670196533,0.7647593021392822,True,8,Left|8,197.0,2768.62118,Mid|5,Left|8 -> Mid|5,0.0,Left,Mid
200,Mid,2769.25789,1301,2769.2698225000004,217.8779999994731,0.9922456978058182,0.5635500550270081,0.3166359588503837,0.5453240275382996,0.319402664899826,True,2,Mid|2,200.0,2769.458957,Right|1,Mid|2 -> Right|1,0.20106699999996636,Mid,Right
200,Right,2769.458957,1307,2769.2698225000004,217.8779999994731,0.9922456978058182,0.0525948852300643,0.1565752923488617,0.0525948852300643,0.1565752923488617,True,1,Right|1,201.0,2769.492468,Mid|2,Right|1 -> Mid|2,0.03351100000008955,Right,Mid
203,Mid,2769.928112,1321,2769.92749,125.07850000019972,1.4837313546611233,0.6597227573394775,0.3461745917797089,0.6755378246307373,0.3163971900939941,True,5,Mid|5,202.0,2769.928112,Right|4,Mid|5 -> Right|4,0.0,Mid,Right
203,Right,2769.928112,1321,2769.92749,125.07850000019972,1.4837313546611233,0.2039061784744262,0.5195107460021973,0.2039061784744262,0.5195107460021973,True,4,Right|4,204.0,2770.062157,Mid|2,Right|4 -> Mid|2,0.13404499999978725,Right,Mid
218,Mid,2774.351577,1453,2774.3415315,80.69499999965046,1.4780618568645394,0.7107436259587606,0.2715362509091695,0.6927828192710876,0.2983197867870331,True,3,Mid|3,218.0,2774.351577,Right|1,Mid|3 -> Right|1,0.0,Mid,Right
218,Right,2774.351577,1453,2774.3415315,80.69499999965046,1.4780618568645394,0.1040247306227684,0.2076814919710159,0.1040247306227684,0.2076814919710159,True,1,Right|1,219.0,2774.418599,Mid|6,Right|1 -> Mid|6,0.0670220000001791,Right,Mid
222,Mid,2774.854244,1468,2774.80553,201.7385000003742,0.6925797584076138,0.5670161445935568,0.2567175477743148,0.655564546585083,0.204334557056427,True,2,Mid|2,222.0,2774.988288,Right|1,Mid|2 -> Right|1,0.13404399999990346,Mid,Right
222,Right,2774.988288,1472,2774.80553,201.7385000003742,0.6925797584076138,0.0763130336999893,0.1489221304655075,0.0763130336999893,0.1489221304655075,True,1,Right|1,223.0,2775.021799,Mid|2,Right|1 -> Mid|2,0.03351100000008955,Right,Mid
