fixationid,surface,world_timestamp,world_index,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf,aoi,aoi_id,session_id,next_fixation_id,next_world_timestamp,next_aoi,transition,transition_duration,from_surface,to_surface
2474,Dashboard,2878.159178,14900,2878.1696325000003,80.69199999954435,1.037941683215654,0.31942179799079895,0.4348902329802513,0.3202493488788605,0.4373925030231476,True,4,Dashboard|4,NA3_baseline:000,2475.0,2878.293222,Mid|5,Dashboard|4 -> Mid|5,0.13404399999990346,Dashboard,Mid
2485,Mid,2880.43793,14968,2880.4411125,121.03799999977127,0.6677409597949886,0.32565478086471555,0.4865295350551605,0.3219833672046661,0.4896089732646942,True,4,Mid|4,NA3_baseline:000,2486.0,2880.605485,Dashboard|5,Mid|4 -> Dashboard|5,0.16755499999999302,Mid,Dashboard
2488,Dashboard,2880.873574,14981,2880.8728155,217.86800000018047,1.430897208279429,0.2803025160517011,0.390337667294911,0.2801364064216614,0.4008669257164001,True,4,Dashboard|4,NA3_baseline:000,2488.0,2880.940596,Left|5,Dashboard|4 -> Left|5,0.06702199999972436,Dashboard,Left
2488,Left,2880.940596,14983,2880.8728155,217.86800000018047,1.430897208279429,0.5889326333999634,0.4580904841423034,0.5889326333999634,0.4580904841423034,True,5,Left|5,NA3_baseline:000,2489.0,2881.175174,Mid|5,Left|5 -> Mid|5,0.2345780000000559,Left,Mid
2493,Mid,2882.01295,15015,2881.998469,201.7299999997704,1.4283130403901778,0.36969758783067974,0.5198637332235064,0.3675887286663055,0.5159205198287964,True,5,Mid|5,NA3_baseline:000,2494.0,2882.247528,Dashboard|4,Mid|5 -> Dashboard|4,0.2345780000000559,Mid,Dashboard
2496,Dashboard,2882.448594,15028,2882.4382405,193.6605000005329,1.1489088335925548,0.3604243695735931,0.5112809042135874,0.3579442203044891,0.5278221368789673,True,5,Dashboard|5,NA3_baseline:000,2497.0,2882.683171,Mid|5,Dashboard|5 -> Mid|5,0.23457700000017212,Dashboard,Mid
2503,Mid,2883.755525,15067,2883.7696585000003,217.868499999895,1.490386327112159,0.36664073169231415,0.4531245790421963,0.3667834401130676,0.4549914896488189,True,5,Mid|5,NA3_baseline:000,2504.0,2884.023614,Dashboard|4,Mid|5 -> Dashboard|4,0.26808900000014546,Mid,Dashboard
2505,Dashboard,2884.124147,15078,2884.108565,133.14200000013443,1.1228908774835205,0.1734914362430572,0.5140532791614533,0.172437384724617,0.4972549974918365,True,4,Dashboard|4,NA3_baseline:000,2506.0,2884.291702,Mid|5,Dashboard|4 -> Mid|5,0.16755499999999302,Dashboard,Mid
2534,Mid,2890.055605,15255,2890.047498,217.86799999972573,0.633241255994239,0.5066324557576861,0.5519524642399379,0.5075581073760986,0.5535305738449097,True,5,Mid|5,NA3_baseline:000,2534.0,2890.122627,Left|9,Mid|5 -> Left|9,0.0670220000001791,Mid,Left
2534,Left,2890.122627,15257,2890.047498,217.86799999972573,0.633241255994239,0.7126035690307617,0.7784255146980286,0.7126035690307617,0.7784255146980286,True,9,Left|9,NA3_baseline:000,2535.0,2890.256672,Mid|5,Left|9 -> Mid|5,0.13404499999978725,Left,Mid
2535,Mid,2890.256672,15261,2890.2694005,217.86900000006423,1.22749560905323,0.5037629194557667,0.5412525981664658,0.4992012679576874,0.531456470489502,True,5,Mid|5,NA3_baseline:000,2536.0,2890.52476,Dashboard|5,Mid|5 -> Dashboard|5,0.2680879999998069,Mid,Dashboard
2537,Dashboard,2890.658804,15273,2890.6688265000003,185.59149999964572,1.2986631545835556,0.3351811809199197,0.5134048121316093,0.332616239786148,0.5105690956115723,True,5,Dashboard|5,NA3_baseline:000,2538.0,2890.926893,Mid|5,Dashboard|5 -> Mid|5,0.2680889999996907,Dashboard,Mid
2543,Mid,2891.76467,15306,2891.774307,209.7994999999173,0.802493176245843,0.5192415863275528,0.5381722897291183,0.5193222165107727,0.5321982502937317,True,5,Mid|5,NA3_baseline:000,2544.0,2892.032758,Dashboard|4,Mid|5 -> Dashboard|4,0.2680879999998069,Mid,Dashboard
2545,Dashboard,2892.267336,15321,2892.2584595,141.21049999994284,0.5075019363182572,0.3087127029895782,0.4987566113471985,0.3085807561874389,0.4895815551280975,True,4,Dashboard|4,NA3_baseline:000,2546.0,2892.468402,Mid|5,Dashboard|4 -> Mid|5,0.20106600000008257,Dashboard,Mid
2561,Mid,2895.584931,15420,2895.5910395,100.8649999998852,0.7252262024793283,0.504280686378479,0.5124690383672714,0.5053742527961731,0.5126577615737915,True,5,Mid|5,NA3_baseline:000,2562.0,2895.718975,Dashboard|5,Mid|5 -> Dashboard|5,0.13404399999990346,Mid,Dashboard
2562,Dashboard,2895.718975,15424,2895.7322505,173.4879999999066,1.4125354101883574,0.3571523981434958,0.5267477461269924,0.3593327403068542,0.5153530836105347,True,5,Dashboard|5,NA3_baseline:000,2562.0,2895.88653,Left|4,Dashboard|5 -> Left|4,0.16755500000044776,Dashboard,Left
2562,Left,2895.88653,15429,2895.7322505,173.4879999999066,1.4125354101883574,0.2286403030157089,0.5473994016647339,0.2286403030157089,0.5473994016647339,True,4,Left|4,NA3_baseline:000,2563.0,2895.987064,Mid|5,Left|4 -> Mid|5,0.1005339999996977,Left,Mid
2651,Mid,2915.021348,15998,2915.0378165,149.27999999963504,1.2176099004592733,0.501994659503301,0.5047951837380728,0.5022569894790649,0.5042956471443176,True,5,Mid|5,NA3_baseline:000,2651.0,2915.121881,Right|7,Mid|5 -> Right|7,0.10053299999981391,Mid,Right
2651,Right,2915.121881,16001,2915.0378165,149.27999999963504,1.2176099004592733,0.189943715929985,0.7142478823661804,0.189943715929985,0.7142478823661804,True,7,Right|7,NA3_baseline:000,2652.0,2915.188903,Mid|5,Right|7 -> Mid|5,0.0670220000001791,Right,Mid
2661,Mid,2917.032011,16058,2917.0268745000003,80.69199999954435,1.2509505317771472,0.47299932440121967,0.46114155650138855,0.4787548184394836,0.4648592472076416,True,5,Mid|5,NA3_baseline:000,2662.0,2917.132545,Dashboard|8,Mid|5 -> Dashboard|8,0.10053400000015245,Mid,Dashboard
2662,Dashboard,2917.132545,16061,2917.1358085,129.1080000000875,1.4501690048276277,0.38217979669570923,0.7009726643562317,0.3842422068119049,0.7051961421966553,True,8,Dashboard|8,NA3_baseline:000,2662.0,2917.166056,Left|4,Dashboard|8 -> Left|4,0.03351100000008955,Dashboard,Left
2662,Left,2917.166056,16062,2917.1358085,129.1080000000875,1.4501690048276277,0.3050829470157623,0.33506840467453,0.3050829470157623,0.33506840467453,True,4,Left|4,NA3_baseline:000,2663.0,2917.266589,Dashboard|5,Left|4 -> Dashboard|5,0.10053299999981391,Left,Dashboard
2664,Dashboard,2917.400633,16069,2917.398058,88.76100000043152,1.316444582275754,0.37979756295681,0.5300181359052658,0.3797118663787842,0.5281582474708557,True,5,Dashboard|5,NA3_baseline:000,2665.0,2917.568188,Mid|5,Dashboard|5 -> Mid|5,0.16755499999999302,Dashboard,Mid
2671,Mid,2918.674054,16107,2918.6850955,141.2110000001121,1.3961073086468088,0.4904548029104869,0.3704421917597453,0.4931241571903229,0.3722279965877533,True,5,Mid|5,NA3_baseline:000,2672.0,2919.009164,Dashboard|4,Mid|5 -> Dashboard|4,0.33510999999998603,Mid,Dashboard
2674,Dashboard,2919.310764,16126,2919.3023895,217.868499999895,0.6622933838091097,0.35686821171215605,0.614711344242096,0.3526536822319031,0.6102383732795715,True,5,Dashboard|5,NA3_baseline:000,2674.0,2919.344275,Left|6,Dashboard|5 -> Left|6,0.03351100000008955,Dashboard,Left
2674,Left,2919.344275,16127,2919.3023895,217.868499999895,0.6622933838091097,0.7267699241638184,0.397646963596344,0.7267699241638184,0.397646963596344,True,6,Left|6,NA3_baseline:000,2675.0,2919.51183,Dashboard|5,Left|6 -> Dashboard|5,0.16755499999999302,Left,Dashboard
2676,Dashboard,2919.746408,16139,2919.746196,217.86799999972573,0.7143127183715255,0.3715501810823168,0.4702498572213309,0.370689332485199,0.4674210250377655,True,5,Dashboard|5,NA3_baseline:000,2676.0,2919.947474,Left|4,Dashboard|5 -> Left|4,0.20106600000008257,Dashboard,Left
2676,Left,2919.947474,16145,2919.746196,217.86799999972573,0.7143127183715255,0.1922291666269302,0.6012090444564819,0.1922291666269302,0.6012090444564819,True,4,Left|4,NA3_baseline:000,2677.0,2919.980985,Dashboard|5,Left|4 -> Dashboard|5,0.03351100000008955,Left,Dashboard
2679,Dashboard,2920.383118,16158,2920.379628,217.8685000003497,0.897013346071338,0.3707859899316515,0.41530078649520874,0.3660977780818939,0.4164941906929016,True,5,Dashboard|5,NA3_baseline:000,2679.0,2920.45014,Left|5,Dashboard|5 -> Left|5,0.06702199999972436,Dashboard,Left
2679,Left,2920.45014,16160,2920.379628,217.8685000003497,0.897013346071338,0.484528511762619,0.4464545845985412,0.484528511762619,0.4464545845985412,True,5,Left|5,NA3_baseline:000,2680.0,2920.617695,Dashboard|5,Left|5 -> Dashboard|5,0.16755499999999302,Left,Dashboard
2681,Dashboard,2920.818762,16171,2920.8234345,80.69199999954435,1.3983529601165414,0.4002558887004852,0.49142070859670633,0.3994713425636291,0.4892187118530273,True,5,Dashboard|5,NA3_baseline:000,2682.0,2920.986317,Mid|5,Dashboard|5 -> Mid|5,0.16755499999999302,Dashboard,Mid
2687,Mid,2921.991649,16206,2921.989434,217.86799999972573,1.476046882199417,0.49628755875996183,0.6019056524549212,0.4925040006637573,0.5986663103103638,True,5,Mid|5,NA3_baseline:000,2687.0,2922.125693,Left|6,Mid|5 -> Left|6,0.13404399999990346,Mid,Left
2687,Left,2922.125693,16210,2921.989434,217.86799999972573,1.476046882199417,0.96234130859375,0.3546531796455383,0.96234130859375,0.3546531796455383,True,6,Left|6,NA3_baseline:000,2688.0,2922.226226,Mid|5,Left|6 -> Mid|5,0.10053300000026866,Left,Mid
2688,Mid,2922.226226,16213,2922.2113365,104.89999999981592,1.0103462982110871,0.49272651225328445,0.5872988700866699,0.4938084483146667,0.5894383788108826,True,5,Mid|5,NA3_baseline:000,2689.0,2922.360271,Left|6,Mid|5 -> Left|6,0.13404499999978725,Mid,Left
2691,Left,2922.695381,16227,2922.683385,149.28050000025905,0.9941479767835948,0.8404467225074768,0.5156600415706635,0.8416219353675842,0.4911528527736664,True,6,Left|6,NA3_baseline:000,2692.0,2923.030492,Mid|5,Left|6 -> Mid|5,0.3351109999998698,Left,Mid
2692,Mid,2923.030492,16237,2923.0464995,133.14149999951042,1.066741489726599,0.4188126504421234,0.5087653398513794,0.4168940484523773,0.509247899055481,True,5,Mid|5,NA3_baseline:000,2693.0,2923.231558,Dashboard|4,Mid|5 -> Dashboard|4,0.20106600000008257,Mid,Dashboard
2695,Dashboard,2923.533158,16252,2923.5467900000003,173.48749999973734,1.4596628957261837,0.356351477759225,0.4657303946358817,0.3548555672168731,0.4617014527320862,True,5,Dashboard|5,NA3_baseline:000,2695.0,2923.633691,Left|4,Dashboard|5 -> Left|4,0.10053299999981391,Dashboard,Left
2695,Left,2923.633691,16255,2923.5467900000003,173.48749999973734,1.4596628957261837,0.3056893050670624,0.5356462001800537,0.3056893050670624,0.5356462001800537,True,4,Left|4,NA3_baseline:000,2696.0,2923.734224,Dashboard|4,Left|4 -> Dashboard|4,0.10053299999981391,Left,Dashboard
2696,Dashboard,2923.734224,16258,2923.7243120000003,84.72699999947508,0.5988090894020128,0.29595863819122314,0.4691811203956604,0.2964082360267639,0.4722907841205597,True,4,Dashboard|4,NA3_baseline:000,2697.0,2923.868268,Mid|5,Dashboard|4 -> Mid|5,0.1340440000003582,Dashboard,Mid
2703,Mid,2925.007645,16296,2924.9952115,169.45350000014514,0.6805318700026667,0.4194942116737365,0.4145458887020747,0.4241314828395843,0.4157589972019195,True,5,Mid|5,NA3_baseline:000,2704.0,2925.242222,Dashboard|5,Mid|5 -> Dashboard|5,0.23457699999971737,Mid,Dashboard
2704,Dashboard,2925.242222,16303,2925.2493915,189.62650000003123,1.442574342061548,0.41490624632154194,0.48973199725151056,0.4192672669887543,0.4891595542430877,True,5,Dashboard|5,NA3_baseline:000,2704.0,2925.275733,Right|6,Dashboard|5 -> Right|6,0.03351100000008955,Dashboard,Right
2704,Right,2925.275733,16304,2925.2493915,189.62650000003123,1.442574342061548,0.8602912425994873,0.5004069209098816,0.8602912425994873,0.5004069209098816,True,6,Right|6,NA3_baseline:000,2705.0,2925.443288,Dashboard|5,Right|6 -> Dashboard|5,0.16755499999999302,Right,Dashboard
2706,Dashboard,2925.644355,16315,2925.6407475,88.76150000014604,1.3584876322525727,0.3970838934183121,0.5672731995582581,0.4028765261173248,0.5667730569839478,True,5,Dashboard|5,NA3_baseline:000,2707.0,2925.778399,Mid|5,Dashboard|5 -> Mid|5,0.13404399999990346,Dashboard,Mid
2708,Mid,2925.878932,16322,2925.862651,217.86800000018047,0.6996170097009337,0.4114402277129037,0.5149797882352557,0.3866716623306274,0.4996240437030792,True,5,Mid|5,NA3_baseline:000,2708.0,2926.046488,Left|9,Mid|5 -> Left|9,0.1675559999998768,Mid,Left
2708,Left,2926.046488,16327,2925.862651,217.86800000018047,0.6996170097009337,0.7983732223510742,0.6846376061439514,0.7983732223510742,0.6846376061439514,True,9,Left|9,NA3_baseline:000,2709.0,2926.11351,Mid|4,Left|9 -> Mid|4,0.0670220000001791,Left,Mid
2717,Mid,2927.655019,16375,2927.6661175,137.17650000035064,0.6723119629781189,0.39054282307624816,0.5763271570205688,0.3926830887794494,0.5797932147979736,True,5,Mid|5,NA3_baseline:000,2718.0,2927.856085,Dashboard|4,Mid|5 -> Dashboard|4,0.20106600000008257,Mid,Dashboard
2718,Dashboard,2927.856085,16381,2927.851709,217.868499999895,1.4606966868677316,0.3012526546205793,0.5944018874849591,0.2938036918640136,0.6034903526306152,True,4,Dashboard|4,NA3_baseline:000,2718.0,2927.856085,Mid|1,Dashboard|4 -> Mid|1,0.0,Dashboard,Mid
2718,Mid,2927.856085,16381,2927.851709,217.868499999895,1.4606966868677316,0.3012199699878692,0.1357249915599823,0.3012199699878692,0.1357249915599823,True,1,Mid|1,NA3_baseline:000,2719.0,2928.057151,Dashboard|4,Mid|1 -> Dashboard|4,0.20106600000008257,Mid,Dashboard
2719,Dashboard,2928.057151,16387,2928.0736125000003,153.3144999993965,1.4041478987527514,0.33058549960454303,0.602627714474996,0.3216019868850708,0.5909993648529053,True,4,Dashboard|4,NA3_baseline:000,2719.0,2928.124174,Left|6,Dashboard|4 -> Left|6,0.0670230000000629,Dashboard,Left
2719,Left,2928.124174,16389,2928.0736125000003,153.3144999993965,1.4041478987527514,0.6904191374778748,0.4314278066158294,0.6904191374778748,0.4314278066158294,True,6,Left|6,NA3_baseline:000,2720.0,2928.224707,Dashboard|4,Left|6 -> Dashboard|4,0.10053299999981391,Left,Dashboard
2722,Dashboard,2928.660351,16405,2928.6747675,137.1764999998959,1.100300431872097,0.3589368462562561,0.515371968348821,0.3531494736671448,0.5031117796897888,True,5,Dashboard|5,NA3_baseline:000,2723.0,2928.861417,Mid|5,Dashboard|5 -> Mid|5,0.20106600000008257,Dashboard,Mid
2724,Mid,2929.062483,16417,2929.062089,217.86900000006423,0.5406583254672582,0.4063302321093423,0.5524612324578422,0.3105190396308899,0.6568678617477417,True,5,Mid|5,NA3_baseline:000,2725.0,2929.364083,Dashboard|7,Mid|5 -> Dashboard|7,0.30159999999978027,Mid,Dashboard
2725,Dashboard,2929.364083,16426,2929.3727535,80.6919999999991,1.4993476157768073,0.2649182975292206,0.7519753724336624,0.2622701823711395,0.7486590147018433,True,7,Dashboard|7,NA3_baseline:000,2725.0,2929.431105,Left|8,Dashboard|7 -> Left|8,0.0670220000001791,Dashboard,Left
2725,Left,2929.431105,16428,2929.3727535,80.6919999999991,1.4993476157768073,0.3904210329055786,0.6837259531021118,0.3904210329055786,0.6837259531021118,True,8,Left|8,NA3_baseline:000,2726.0,2929.464616,Dashboard|7,Left|8 -> Dashboard|7,0.03351100000008955,Left,Dashboard
2728,Dashboard,2929.799727,16439,2929.7883175,217.8685000003497,0.7275078502924072,0.25354077986308504,0.5284671187400818,0.2534192502498626,0.5263345241546631,True,4,Dashboard|4,NA3_baseline:000,2728.0,2929.799727,Left|5,Dashboard|4 -> Left|5,0.0,Dashboard,Left
2727,Left,2929.799727,16439,2929.5664145,217.868499999895,1.4219717886081684,0.4621215760707855,0.3725279569625854,0.4621215760707855,0.3725279569625854,True,5,Left|5,NA3_baseline:000,2729.0,2930.000793,Dashboard|4,Left|5 -> Dashboard|4,0.20106600000008257,Left,Dashboard
2730,Dashboard,2930.235371,16452,2930.232124,104.89899999993212,0.6661463987905906,0.2706260681152344,0.5101361572742462,0.2673163414001465,0.5138089060783386,True,4,Dashboard|4,NA3_baseline:000,2731.0,2930.369415,Mid|5,Dashboard|4 -> Mid|5,0.13404399999990346,Dashboard,Mid
