fixationid,world_timestamp,world_index,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf,aoi,next_fixation_id,next_world_timestamp,next_aoi,transition,transition_duration
129,2754.747585,868,2754.7365725,217.87799999992785,0.7707209829057297,0.46196722984313965,0.36071515509060453,0.4634755551815033,0.3665371537208557,True,5,130.0,2754.948652,5.0,5 -> 5.0,0.20106699999996636
130,2754.948652,874,2754.958485,100.86950000004435,0.545309874737541,0.45561024546623224,0.3697140589356422,0.4567211270332336,0.364917904138565,True,5,133.0,2755.451319,5.0,5 -> 5.0,0.5026669999997466
133,2755.451319,889,2755.466866,217.8780000003826,1.4723633960566131,0.4219656325876712,0.35937749594449997,0.4209743738174438,0.3598622977733612,True,5,134.0,2755.685896,5.0,5 -> 5.0,0.23457700000017212
134,2755.685896,896,2755.6887785,217.8780000003826,0.4270094614455114,0.45468294993042946,0.3738635294139385,0.4512506127357483,0.3758063614368438,True,5,135.0,2755.920474,5.0,5 -> 5.0,0.2345780000000559
135,2755.920474,903,2755.910691,205.77349999985017,1.3942776920340396,0.4754444147859301,0.377700788634164,0.4819152355194092,0.3737750947475433,True,5,136.0,2756.322607,5.0,5 -> 5.0,0.4021330000000489
136,2756.322607,915,2756.338377,217.87799999992785,0.9813307841354184,0.47702340036630625,0.35347761213779444,0.4784841239452362,0.3489949107170105,True,5,137.0,2756.557185,5.0,5 -> 5.0,0.2345780000000559
137,2756.557185,922,2756.5602895,217.87750000021333,1.0248303315934948,0.492092166095972,0.36083541437983513,0.4902756512165069,0.3623310029506683,True,5,138.0,2756.791762,2.0,5 -> 2.0,0.23457699999971737
138,2756.791762,929,2756.7822020000003,189.63399999938704,1.4929623044546687,0.4496302828192711,0.3184504608313242,0.4870227575302124,0.3602389693260193,True,2,139.0,2756.959318,2.0,2 -> 2.0,0.16755600000033155
139,2756.959318,934,2756.975871,217.87799999992785,0.885959486049723,0.46467196196317667,0.3152650184929371,0.4699864685535431,0.3134347200393677,True,2,140.0,2757.193896,2.0,2 -> 2.0,0.2345780000000559
140,2757.193896,941,2757.197784,217.8770000000441,0.5023278688652791,0.46944897621870035,0.3107558749616146,0.4645396173000335,0.3084856271743774,True,2,141.0,2757.428473,2.0,2 -> 2.0,0.23457699999971737
141,2757.428473,948,2757.419696,84.73000000003594,1.2964686387615758,0.4542374610900879,0.3071966469287872,0.4598175585269928,0.3033419251441955,True,2,142.0,2757.495495,2.0,2 -> 2.0,0.0670220000001791
142,2757.495495,950,2757.508461,177.5300000003881,1.4024315356168098,0.5092726349830627,0.3246106931141445,0.514641284942627,0.3253094851970672,True,2,143.0,2757.696562,2.0,2 -> 2.0,0.20106699999996636
143,2757.696562,956,2757.690026,177.52999999993335,0.7422433397318268,0.5033621937036514,0.3000915348529815,0.5157502293586731,0.3017401993274688,True,2,144.0,2757.864118,2.0,2 -> 2.0,0.1675559999998768
144,2757.864118,961,2757.87966,108.9390000001913,1.4786858027495735,0.4189933598041534,0.3309259951114655,0.4109610021114349,0.3396863639354706,True,2,145.0,2757.998162,2.0,2 -> 2.0,0.13404399999990346
145,2757.998162,965,2757.9926335,217.87799999992785,1.1596850549412012,0.3857862055301666,0.3318603549684797,0.3988994359970093,0.3337028324604034,True,2,146.0,2758.199228,5.0,2 -> 5.0,0.20106600000008257
146,2758.199228,971,2758.214546,217.8779999994731,1.0617154858179512,0.3712090868502855,0.34642935916781425,0.3974032700061798,0.3373852074146271,True,5,147.0,2758.433806,5.0,5 -> 5.0,0.2345780000000559
147,2758.433806,978,2758.4364585,108.9390000001913,0.9595639380759584,0.40734967589378357,0.3560413122177124,0.4086947739124298,0.3585786819458008,True,5,150.0,2758.936473,5.0,5 -> 5.0,0.5026670000002014
150,2758.936473,993,2758.9287005,217.87799999992785,1.4267091881783167,0.4199992162840707,0.3633537335055214,0.4155662357807159,0.3598650693893432,True,5,151.0,2759.137539,5.0,5 -> 5.0,0.20106599999962782
151,2759.137539,999,2759.1506135,217.87799999992785,1.2190059898655732,0.4579277038574219,0.3792036101222038,0.4539673924446106,0.3819315731525421,True,5,152.0,2759.372117,5.0,5 -> 5.0,0.2345780000000559
152,2759.372117,1006,2759.372526,217.87749999975856,0.6423485322706508,0.4700934886932373,0.3775845803320408,0.4720578789710998,0.3702239990234375,True,5,153.0,2759.606695,5.0,5 -> 5.0,0.2345780000000559
153,2759.606695,1013,2759.5944385,217.87750000021333,0.7652089329061559,0.48373854586056303,0.35802051424980164,0.4799543023109436,0.3586534261703491,True,5,154.0,2759.807761,5.0,5 -> 5.0,0.20106600000008257
154,2759.807761,1019,2759.8163510000004,217.87749999975856,0.8181703367381519,0.4631569944322109,0.3461065851151943,0.4612340033054352,0.3568169474601745,True,5,155.0,2760.042339,5.0,5 -> 5.0,0.2345780000000559
155,2760.042339,1026,2760.0382635,217.87749999975856,0.8490226135297875,0.4461569700922285,0.34175064308302744,0.456584095954895,0.3345209658145904,True,5,156.0,2760.276916,2.0,5 -> 2.0,0.23457699999971737
156,2760.276916,1033,2760.260176,217.87750000021333,0.8286930985067655,0.448029169014522,0.31662542479378836,0.4463385641574859,0.31527841091156,True,2,157.0,2760.477983,2.0,2 -> 2.0,0.2010670000004211
157,2760.477983,1039,2760.4820885,217.87750000021333,0.6759055911564267,0.4460265040397644,0.3324121870100498,0.4449475109577179,0.3282136917114258,True,2,158.0,2760.712561,5.0,2 -> 5.0,0.23457799999960116
